family,threshold_tuning_metric,n,experiments,patient_macro_accuracy_mean,patient_macro_accuracy_std,patient_macro_balanced_accuracy_mean,patient_macro_balanced_accuracy_std,patient_macro_f1_mean,patient_macro_f1_std,patient_macro_ez_precision_mean,patient_macro_ez_precision_std,patient_macro_ez_recall_mean,patient_macro_ez_recall_std,patient_macro_ez_f1_mean,patient_macro_ez_f1_std,patient_macro_auroc_ez_mean,patient_macro_auroc_ez_std,patient_macro_auprc_ez_mean,patient_macro_auprc_ez_std,patient_macro_ez_recall_at_true_count_mean,patient_macro_ez_recall_at_true_count_std,patient_macro_ez_mrr_mean,patient_macro_ez_mrr_std,pooled_accuracy_mean,pooled_accuracy_std,pooled_balanced_accuracy_mean,pooled_balanced_accuracy_std,pooled_macro_f1_mean,pooled_macro_f1_std,pooled_auroc_ez_mean,pooled_auroc_ez_std,pooled_auprc_ez_mean,pooled_auprc_ez_std,ez_auprc_mean,ez_auprc_std,ez_auc_roc_mean,ez_auc_roc_std,ez_mrr_mean,ez_mrr_std,ez_recall_at_true_count_mean,ez_recall_at_true_count_std
,,3,Baseline_seed2024;Baseline_seed3407;Baseline_seed42,0.7773508305548544,0.008098602262479692,0.7050565869384758,0.01638886202221165,0.6398267731545811,0.012308110146013776,0.4378015853481709,0.005208477463048743,0.5644735662114756,0.04726106556431824,0.42463619277657627,0.026084582237979655,0.7777686433243888,0.011400227772404906,0.5355463293833895,0.008851783839984207,0.4551356074894166,0.02628779314287848,0.7686766155681332,0.018635614997404085,0.7812926097627488,0.008302883745644042,0.6642923475519346,0.018892203638009464,0.646304442712236,0.011679230122786878,0.7406730778780926,0.009371892814947061,0.39480748596922294,0.012834677204224362,0.5355463293833895,0.008851783839984207,0.7777686433243888,0.011400227772404906,0.7686766155681332,0.018635614997404085,0.4551356074894166,0.02628779314287848
