patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.6884343009509163,0.6419990753720672,0.5840427533488638,0.6987190076801182,0.8049169722182714,0.7702825009774462,0.7709921401627744,0.4177718716655412,0.5137156497666885,0.39709336653495353,0.6935552890099567,0.8402543855902163,0.6935552890099567,0.509681235520307,0.4407678924542961,0.7206938255304323,0.6853077019098739,0.6067023341112208,0.6005592837866899,0.6925882570711339,900.0,1102.0,1419.0,4590.0,0.6651482150733274,0.8444180721957317,0.6651482150733273,0.4130296694540031,0.5840427533488638,0.6419990753720672,0.6987190076801182,0.6884343009509163,0.5840427533488638,0.4407678924542961,0.509681235520307,0.6935552890099567,0.509681235520307,0.6935552890099567,0.8402543855902163,0.6935552890099567,0.7206938255304323,0.4407678924542961
