priority,experiment,family,variant,seed,threshold_tuning_metric,early_stop_metric,notes,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_auroc_ez,pooled_auprc_ez,ez_auprc,ez_auc_roc,ez_mrr,ez_recall_at_true_count
,Baseline_seed2024,,,,,,,0.8019388016610287,0.5700649299602979,0.5342852401916786,0.33589513831449314,0.20664335664335665,0.18961234639253216,0.7148215521242878,0.43051185705842804,0.38463221963221966,0.5601851851851852,0.7859459459459459,0.5565887311304125,0.562578814627995,0.6353081631998975,0.2604654139944069,0.43051185705842804,0.7148215521242878,0.5601851851851852,0.38463221963221966
,Baseline_seed3407,,,,,,,0.7422252778081669,0.5434858677849983,0.5245666172982462,0.23196048396048397,0.26416472416472414,0.22794295105956613,0.5831795799718674,0.344275004939863,0.2962099012099012,0.5179096638655462,0.7221621621621621,0.5728342040319221,0.5649958187630493,0.5823851799621806,0.28765979431728134,0.344275004939863,0.5831795799718674,0.5179096638655462,0.2962099012099012
,Baseline_seed42,,,,,,,0.7818181739699214,0.6125604918373685,0.5706929450873843,0.33501755010871415,0.34474543974543975,0.279130323419033,0.6975699734647095,0.4054548520841381,0.34644929144929143,0.5752140452140452,0.774054054054054,0.5995881542258261,0.602180010330047,0.6365340854459793,0.2884394707784621,0.4054548520841381,0.6975699734647095,0.5752140452140452,0.34644929144929143
