priority,experiment,family,variant,seed,threshold_tuning_metric,early_stop_metric,notes,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_auroc_ez,pooled_auprc_ez,ez_auprc,ez_auc_roc,ez_mrr,ez_recall_at_true_count
,Baseline_seed2024,,,,,,,0.5621685083297661,0.5185734510250055,0.4898595675029884,0.41730402224858754,0.3267693753203778,0.32424526226689254,0.5356632745149106,0.4418061107965617,0.4109472373282219,0.6007917718855218,0.5630301257677683,0.5121829574177553,0.5116498783901611,0.5171735821872856,0.36330543556846645,0.4418061107965617,0.5356632745149106,0.6007917718855218,0.4109472373282219
,Baseline_seed3407,,,,,,,0.5406074797227103,0.5388097841644678,0.5080443909808415,0.407350636883782,0.5106817770691627,0.42407367628097864,0.5528916806384687,0.45704465933794547,0.4161513131657084,0.6038352272727272,0.5428487861947938,0.5349751595502572,0.5275112830517488,0.5373835918195248,0.38899203291206774,0.45704465933794547,0.5528916806384687,0.6038352272727272,0.4161513131657084
,Baseline_seed42,,,,,,,0.5632429560977148,0.5672786715503786,0.5366191412949581,0.44696078214063006,0.5214400844843299,0.4467211867289877,0.5854009760889567,0.4775162411480286,0.44791209266452936,0.6103921346618357,0.5612752266744662,0.5498576395277894,0.5435909977295688,0.5585868097174617,0.4037780855294617,0.4775162411480286,0.5854009760889567,0.6103921346618357,0.44791209266452936
