patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.7422252778081669,0.5434858677849983,0.5245666172982462,0.7419719435113237,0.8352568667019825,0.8228070114052723,0.8211902835369261,0.23196048396048397,0.26416472416472414,0.22794295105956613,0.5831795799718674,0.8706341187673747,0.5831795799718674,0.344275004939863,0.2962099012099012,0.5179096638655462,0.7221621621621621,0.5728342040319221,0.5649958187630493,0.7337517666214494,56.0,108.0,149.0,612.0,0.5823851799621806,0.8537206299266038,0.5823851799621806,0.28765979431728134,0.5245666172982462,0.5434858677849983,0.7419719435113237,0.7422252778081669,0.5245666172982462,0.2962099012099012,0.344275004939863,0.5831795799718674,0.344275004939863,0.5831795799718674,0.8706341187673747,0.5831795799718674,0.5179096638655462,0.2962099012099012
