patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.7686617167571371,0.6992282997050613,0.6325475459185897,0.7801256705208542,0.8837147913254891,0.8358511966745569,0.8488106583814697,0.4371563350189829,0.5626054027355661,0.41628443345570987,0.7657397583106735,0.9150211913203514,0.7657397583106735,0.5275993759764083,0.4447885592898315,0.7816539479039479,0.7722934278701936,0.6578046052603574,0.6379024549401009,0.7843850060075924,299.0,317.0,518.0,2533.0,0.7358668863093641,0.9244103976061697,0.7358668863093641,0.3804475927539996,0.6325475459185897,0.6992282997050613,0.7801256705208542,0.7686617167571371,0.6325475459185897,0.4447885592898315,0.5275993759764083,0.7657397583106735,0.5275993759764083,0.7657397583106735,0.9150211913203514,0.7657397583106735,0.7816539479039479,0.4447885592898315
