patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.784689019806488,0.6923784857095328,0.6328952367168115,0.7869605894365088,0.8789439638952676,0.866582688712811,0.8620401550795713,0.4329457960360549,0.5181742827062545,0.40375031835405145,0.7884139213128658,0.923812045527795,0.7884139213128658,0.533953072232073,0.43559573413986263,0.7473226279971805,0.7886555767657486,0.6494988336802496,0.641369826746264,0.7939829336813469,271.0,345.0,430.0,2621.0,0.7514730639730641,0.9314006083428175,0.751473063973064,0.3988134699002783,0.6328952367168115,0.6923784857095328,0.7869605894365088,0.784689019806488,0.6328952367168115,0.43559573413986263,0.533953072232073,0.7884139213128658,0.533953072232073,0.7884139213128658,0.923812045527795,0.7884139213128658,0.7473226279971805,0.43559573413986263
