family,threshold_tuning_metric,n,experiments,patient_macro_accuracy_mean,patient_macro_accuracy_std,patient_macro_balanced_accuracy_mean,patient_macro_balanced_accuracy_std,patient_macro_f1_mean,patient_macro_f1_std,patient_macro_ez_precision_mean,patient_macro_ez_precision_std,patient_macro_ez_recall_mean,patient_macro_ez_recall_std,patient_macro_ez_f1_mean,patient_macro_ez_f1_std,patient_macro_auroc_ez_mean,patient_macro_auroc_ez_std,patient_macro_auprc_ez_mean,patient_macro_auprc_ez_std,patient_macro_ez_recall_at_true_count_mean,patient_macro_ez_recall_at_true_count_std,patient_macro_ez_mrr_mean,patient_macro_ez_mrr_std,pooled_accuracy_mean,pooled_accuracy_std,pooled_balanced_accuracy_mean,pooled_balanced_accuracy_std,pooled_macro_f1_mean,pooled_macro_f1_std,pooled_auroc_ez_mean,pooled_auroc_ez_std,pooled_auprc_ez_mean,pooled_auprc_ez_std,ez_auprc_mean,ez_auprc_std,ez_auc_roc_mean,ez_auc_roc_std,ez_mrr_mean,ez_mrr_std,ez_recall_at_true_count_mean,ez_recall_at_true_count_std
,,3,Baseline_seed2024;Baseline_seed3407;Baseline_seed42,0.775327417813039,0.03038130460246322,0.5753704298608882,0.03484160112409363,0.5431816008591029,0.02431601228967093,0.30095772412789706,0.0597549738792052,0.27185117351784016,0.06937115731359238,0.2322285402903771,0.044912601338830446,0.6651903685202881,0.07154530956192898,0.3934139046941431,0.04436143568874079,0.3424304707638041,0.04434794007133865,0.5511029647549255,0.02971217050959793,0.7607207207207206,0.03391793186173729,0.5763370297960536,0.02171266768236908,0.5765848812403637,0.022198951598789055,0.6180758095360191,0.030915069155204495,0.2788548930300501,0.015930526615520288,0.3934139046941431,0.04436143568874079,0.6651903685202881,0.07154530956192898,0.5511029647549255,0.02971217050959793,0.3424304707638041,0.04434794007133865
