patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.778701755100938,0.7235629754008331,0.6540375368283422,0.7920281045630126,0.8936086109071972,0.8344849376090604,0.8542012471367166,0.4433026249894747,0.6126410131926061,0.45387382651996755,0.7791522503496267,0.9241605511011177,0.7791522503496267,0.5450865399416874,0.48502252903855564,0.7770532708032709,0.7829288246523043,0.6855736037151967,0.659641046450343,0.7956653962110026,332.0,284.0,512.0,2539.0,0.7346792833518497,0.91909215052457,0.7346792833518496,0.405161395253391,0.6540375368283422,0.7235629754008331,0.7920281045630126,0.778701755100938,0.6540375368283422,0.48502252903855564,0.5450865399416874,0.7791522503496267,0.5450865399416874,0.7791522503496267,0.9241605511011177,0.7791522503496267,0.7770532708032709,0.48502252903855564
