family,threshold_tuning_metric,n,experiments,patient_macro_accuracy_mean,patient_macro_accuracy_std,patient_macro_balanced_accuracy_mean,patient_macro_balanced_accuracy_std,patient_macro_f1_mean,patient_macro_f1_std,patient_macro_ez_precision_mean,patient_macro_ez_precision_std,patient_macro_ez_recall_mean,patient_macro_ez_recall_std,patient_macro_ez_f1_mean,patient_macro_ez_f1_std,patient_macro_auroc_ez_mean,patient_macro_auroc_ez_std,patient_macro_auprc_ez_mean,patient_macro_auprc_ez_std,patient_macro_ez_recall_at_true_count_mean,patient_macro_ez_recall_at_true_count_std,patient_macro_ez_mrr_mean,patient_macro_ez_mrr_std,pooled_accuracy_mean,pooled_accuracy_std,pooled_balanced_accuracy_mean,pooled_balanced_accuracy_std,pooled_macro_f1_mean,pooled_macro_f1_std,pooled_auroc_ez_mean,pooled_auroc_ez_std,pooled_auprc_ez_mean,pooled_auprc_ez_std,ez_auprc_mean,ez_auprc_std,ez_auc_roc_mean,ez_auc_roc_std,ez_mrr_mean,ez_mrr_std,ez_recall_at_true_count_mean,ez_recall_at_true_count_std
,,3,Baseline_seed2024;Baseline_seed3407;Baseline_seed42,0.703199154147424,0.015272558680619774,0.6468877847982769,0.0044250694762358565,0.5960569562705657,0.011172364121889015,0.43382798516306753,0.0140052677821214,0.5041530509567185,0.01756801617569681,0.4087428315858587,0.010090236577217752,0.6967039152802333,0.004089854081200801,0.5078292144192479,0.010390108106126153,0.44660651150668795,0.011622845032157839,0.731144803610848,0.025646511636147184,0.7014937793866766,0.01558122649649083,0.6154376909494234,0.008777615226037828,0.6122474165372161,0.011539461324470802,0.6717702611362122,0.009808970027078277,0.40814881312450996,0.004253534397499167,0.5078292144192479,0.010390108106126153,0.6967039152802333,0.004089854081200801,0.731144803610848,0.025646511636147184,0.44660651150668795,0.011622845032157839
