patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.7189332501127659,0.6480450381249008,0.6061341825684703,0.7245267732793661,0.8049042888670083,0.8122119595314188,0.7978750055176126,0.44352889581006644,0.48387811671838293,0.414393359619328,0.7013264280254871,0.8380583657159189,0.7013264280254871,0.4966376371606447,0.439060477163123,0.7123739105909402,0.7163899637997753,0.6242569628740372,0.6236322258467358,0.7170896701459134,881.0,1121.0,1151.0,4858.0,0.683039127622253,0.8550149970448239,0.6830391276222529,0.4052335313098419,0.6061341825684703,0.6480450381249008,0.7245267732793661,0.7189332501127659,0.6061341825684703,0.439060477163123,0.4966376371606447,0.7013264280254871,0.4966376371606447,0.7013264280254871,0.8380583657159189,0.7013264280254871,0.7123739105909402,0.439060477163123
