patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.8019388016610287,0.5700649299602979,0.5342852401916786,0.7738141410172675,0.8467200963580269,0.9334865032772393,0.878958133990825,0.33589513831449314,0.20664335664335665,0.18961234639253216,0.7148215521242878,0.9016565527440004,0.7148215521242878,0.43051185705842804,0.38463221963221966,0.5601851851851852,0.7859459459459459,0.5565887311304125,0.562578814627995,0.7643188712041172,33.0,131.0,67.0,694.0,0.6353081631998974,0.8865621719454374,0.6353081631998975,0.2604654139944069,0.5342852401916786,0.5700649299602979,0.7738141410172675,0.8019388016610287,0.5342852401916786,0.38463221963221966,0.43051185705842804,0.7148215521242878,0.43051185705842804,0.7148215521242878,0.9016565527440004,0.7148215521242878,0.5601851851851852,0.38463221963221966
