patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_macro_f1,patient_macro_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,confusion_ez_true_ez,confusion_ez_pred_nez,confusion_nez_pred_ez,confusion_nez_true_nez,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,patient_macro_f1,patient_balanced_accuracy,patient_weighted_f1,patient_accuracy,macro_f1,macro_topk_recall,macro_auc_pr,macro_auc_roc,ez_auprc,ez_auc_roc,nez_auprc,nez_auc_roc,ez_mrr,ez_recall_at_true_count
0.5621685083297661,0.5185734510250055,0.4898595675029884,0.5542257141944211,0.6459628993852073,0.7103775267296333,0.6554738727390843,0.41730402224858754,0.3267693753203778,0.32424526226689254,0.5356632745149106,0.6821889460226431,0.5356632745149106,0.4418061107965617,0.4109472373282219,0.6007917718855218,0.5630301257677683,0.5121829574177553,0.5116498783901611,0.5568218722523497,408.0,814.0,680.0,1517.0,0.517173395949096,0.668178043087539,0.5171735821872856,0.36330543556846645,0.4898595675029884,0.5185734510250055,0.5542257141944211,0.5621685083297661,0.4898595675029884,0.4109472373282219,0.4418061107965617,0.5356632745149106,0.4418061107965617,0.5356632745149106,0.6821889460226431,0.5356632745149106,0.6007917718855218,0.4109472373282219
