priority,experiment,family,variant,seed,threshold_tuning_metric,early_stop_metric,notes,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_auroc_ez,pooled_auprc_ez,ez_auprc,ez_auc_roc,ez_mrr,ez_recall_at_true_count
,Baseline_seed2024,,,,,,,0.7189332501127659,0.6480450381249008,0.6061341825684703,0.44352889581006644,0.48387811671838293,0.414393359619328,0.7013264280254871,0.4966376371606447,0.439060477163123,0.7123739105909402,0.7163899637997753,0.6242569628740372,0.6236322258467358,0.6830391276222529,0.4052335313098419,0.4966376371606447,0.7013264280254871,0.7123739105909402,0.439060477163123
,Baseline_seed3407,,,,,,,0.7022299113785898,0.6506192408978626,0.5979939328943625,0.4401831880135949,0.5148653863850842,0.4147417686032946,0.6952300288052563,0.5171687705767922,0.45999116490264474,0.7603666747111714,0.7027836724503808,0.615353775863012,0.6125507399782226,0.6671234407130563,0.4061832386096849,0.5171687705767922,0.6952300288052563,0.7603666747111714,0.45999116490264474
,Baseline_seed42,,,,,,,0.6884343009509163,0.6419990753720672,0.5840427533488638,0.4177718716655412,0.5137156497666885,0.39709336653495353,0.6935552890099567,0.509681235520307,0.4407678924542961,0.7206938255304323,0.6853077019098739,0.6067023341112208,0.6005592837866899,0.6651482150733273,0.4130296694540031,0.509681235520307,0.6935552890099567,0.7206938255304323,0.4407678924542961
