variant,fold,n_patients,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez,predicted_ez_fraction,mean_selected_epoch,median_selected_epoch,threshold_distribution_json
C2_ROBUSTZ,1,13,0.6448397508339156,0.48241420762323034,0.8072652940446008,0.6852247508306128,0.5788352281790329,0.7614758286901592,0.7540504367427444,0.6923076923076923,0.30442861631745244,17.384615384615383,17.0,"{""0.35"": 13}"
C2_ROBUSTZ,2,13,0.5602769875799992,0.26965348263219685,0.8509004925278016,0.6287363457989404,0.5793150784998795,0.7553431696428269,0.7796232705518931,0.7692307692307693,0.1921796100733198,9.076923076923077,7.0,"{""0.25"": 4, ""0.30"": 3, ""0.35"": 6}"
C2_ROBUSTZ,3,13,0.5797325757300625,0.3084981783257646,0.8509669731343604,0.6186051120018438,0.4384119279225811,0.6849484521172465,0.6243163812931254,0.5384615384615384,0.20704872406574862,18.923076923076923,19.0,"{""0.30"": 11, ""0.35"": 2}"
C2_ROBUSTZ,4,13,0.6095388935502959,0.4016043178266661,0.8174734692739258,0.6865681656616514,0.6099502856467921,0.7692233006109623,0.8531468531468531,0.7692307692307693,0.244678842383955,26.53846153846154,29.0,"{""0.30"": 11, ""0.35"": 2}"
C2_ROBUSTZ,5,13,0.5918586131640692,0.36273196108183703,0.8209852652463012,0.6634409574408079,0.5191050921303346,0.7184481614751163,0.7611111111111111,0.6923076923076923,0.1832863601719526,29.0,29.0,"{""0.25"": 13}"
