patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez
0.7902782739117497,0.6373496309561288,0.6373496309561288,0.7902782739117497,0.8540515921211937,0.8540515921211937,0.8540515921211937,0.420647669791064,0.420647669791064,0.420647669791064,0.7133411708888268,0.881907176789927,0.7133411708888268,0.4847659910424766,0.420647669791064,0.6282740081312455,0.420647669791064,0.420647669791064,0.7883640245529757,0.6665047098784886,0.6665047098784886,0.7883640245529757,0.6525228333257013,0.8684033367300843,0.652522777207618,0.3253684869599648
