variant,fold,epoch,loss,bce,n_channels_all_windows_invalid,patient_equal_bce,soft_macro_f1_loss,soft_nez_f1,soft_ez_f1,beta
A1,1,10,0.5776437429281381,0.5776437429281381,,0.5776437429281381,,,,
A1,1,11,0.5743901420098084,0.5743901420098084,,0.5743901420098084,,,,
A1,1,12,0.5720743422324841,0.5720743422324841,,0.5720743422324841,,,,
A1,1,13,0.5677079111337662,0.5677079111337662,,0.5677079111337662,,,,
A1,1,14,0.564901298055282,0.564901298055282,,0.564901298055282,,,,
A1,1,15,0.563568848830003,0.563568848830003,,0.563568848830003,,,,
A1,1,16,0.5585625377985147,0.5585625377985147,,0.5585625377985147,,,,
A1,1,17,0.5554662736562582,0.5554662736562582,,0.5554662736562582,,,,
A1,1,18,0.5548445513615241,0.5548445513615241,,0.5548445513615241,,,,
A1,1,19,0.5629169402214197,0.5629169402214197,,0.5629169402214197,,,,
A1,1,20,0.5531691645200436,0.5531691645200436,,0.5531691645200436,,,,
A1,1,21,0.5574369304455243,0.5574369304455243,,0.5574369304455243,,,,
A1,1,22,0.5433051070341697,0.5433051070341697,,0.5433051070341697,,,,
A1,1,23,0.5519857727564298,0.5519857727564298,,0.5519857727564298,,,,
A1,1,24,0.5449276165320323,0.5449276165320323,,0.5449276165320323,,,,
A1,1,25,0.5404435510818775,0.5404435510818775,,0.5404435510818775,,,,
A1,1,26,0.5392779811070516,0.5392779811070516,,0.5392779811070516,,,,
A1,1,27,0.5401003463910177,0.5401003463910177,,0.5401003463910177,,,,
A1,1,28,0.5333518981933594,0.5333518981933594,,0.5333518981933594,,,,
A1,1,29,0.5288459131350884,0.5288459131350884,,0.5288459131350884,,,,
A1,1,30,0.5250433362447299,0.5250433362447299,,0.5250433362447299,,,,
A2,1,1,0.6712248485821944,0.6712248485821944,,0.6712248485821944,0.5446989009013543,0.628753926891547,0.28184827589071715,0.0
A2,1,2,0.6555723272837125,0.6555723272837125,,0.6555723272837125,0.537363744699038,0.6394688120255103,0.2858036896930291,0.0
A2,1,3,0.6405769701187427,0.6405769701187427,,0.6405769701187427,0.528004561479275,0.6499743920106155,0.29401647872649705,0.0
A2,1,4,0.6299735857890203,0.6299735857890203,,0.6299735857890203,0.5208514286921575,0.6587906777858734,0.2995064596717174,0.0
A2,1,5,0.6240799495807061,0.6240799495807061,,0.6240799495807061,0.5148412012136899,0.6655529806247125,0.30476460548547596,0.0
A2,1,6,0.6103259256252875,0.6103259256252875,,0.6103259256252875,0.5065320776059077,0.678121431515767,0.3088144184305118,0.0
A2,1,7,0.6069238724616858,0.5944905418616074,,0.5944905418616074,0.4973330176793612,0.6883975038161645,0.3169364505089246,0.025000000000000005
A2,1,8,0.6134680555416987,0.5889546825335576,,0.5889546825335576,0.4902675083050361,0.6974775447295263,0.32198744496473897,0.05000000000000001
A2,1,9,0.6273697156172532,0.5910662378256137,,0.5910662378256137,0.4840463835459489,0.7043928847863123,0.3275143521336409,0.07500000000000001
A2,1,10,0.6246699003072885,0.5769714151437466,,0.5769714151437466,0.47698487914525545,0.7138420778971452,0.33218815521552014,0.10000000000000002
A2,1,11,0.6207260088278697,0.5735454502014014,,0.5735454502014014,0.4718055725097656,0.7180735698113074,0.3383152811573102,0.10000000000000002
A2,1,12,0.6184914685212649,0.5715260872474084,,0.5715260872474084,0.4696537966911609,0.7241011170240549,0.3365913062141492,0.10000000000000002
A2,1,13,0.613621616592774,0.5669922725512431,,0.5669922725512431,0.466293426660391,0.7271617628060855,0.34025139476244265,0.10000000000000002
A2,1,14,0.6102478057146072,0.5640791333638705,,0.5640791333638705,0.4616867945744441,0.7322818201321822,0.34434459845607096,0.10000000000000002
A2,1,15,0.608531980560376,0.562772552554424,,0.562772552554424,0.4575942846444937,0.7350010665563437,0.3498103538384804,0.10000000000000002
A2,1,16,0.6035715009157474,0.5578272984578059,,0.5578272984578059,0.4574419924846062,0.7383903150375073,0.34672568566524065,0.10000000000000002
A2,1,17,0.6000199363781855,0.5544743239879608,,0.5544743239879608,0.4554561376571655,0.7414057025542626,0.3476820244238927,0.10000000000000002
A2,1,18,0.5997098328975531,0.5541856013811551,,0.5541856013811551,0.45524229453160214,0.7431040681325473,0.34641132761652654,0.10000000000000002
A2,1,19,0.6079122836773212,0.5625929843920928,,0.5625929843920928,0.4531929859748253,0.7415655736739819,0.35204846125382644,0.10000000000000002
A2,1,20,0.5973664957743424,0.5522940353705332,,0.5522940353705332,0.4507245650658241,0.7456339506002573,0.3529169029341294,0.10000000000000002
A2,1,21,0.6018296846976647,0.5568271313722317,,0.5568271313722317,0.4500255057444939,0.7436134746441474,0.35633553106051225,0.10000000000000002
A2,1,22,0.5871657717686433,0.5423825222712296,,0.5423825222712296,0.44783246517181396,0.7512792234237378,0.3530558430804656,0.10000000000000002
A2,1,23,0.5960139082028315,0.5511865226122049,,0.5511865226122049,0.44827383298140305,0.7481325704317826,0.3553197687635055,0.10000000000000002
A2,1,24,0.5883207195080243,0.5439263605154477,,0.5439263605154477,0.4439435784633343,0.7496375854198749,0.362475261092186,0.10000000000000002
A2,1,25,0.5835693134711339,0.5394375874445989,,0.5394375874445989,0.44131722358556896,0.7538752578772031,0.36349029265917265,0.10000000000000002
A2,1,26,0.5825715133777032,0.5387034267187119,,0.5387034267187119,0.4386808688823993,0.7575436601271996,0.36509459064557004,0.10000000000000002
A2,1,27,0.5832378898675625,0.5394347126667316,,0.5394347126667316,0.4380317674233363,0.7551838755607605,0.36875258586727655,0.10000000000000002
A2,1,28,0.5762478984319247,0.5324952590924042,,0.5324952590924042,0.43752641861255354,0.759860600416477,0.36508655548095703,0.10000000000000002
A2,1,29,0.5713938829990534,0.5280596579496677,,0.5280596579496677,0.4333422138140752,0.7624089121818542,0.37090666649433285,0.10000000000000002
A2,1,30,0.5668655954874479,0.523989261342929,,0.523989261342929,0.428763373539998,0.7641935852857736,0.378279675084811,0.10000000000000002
A0,2,1,0.699383944272995,0.699383944272995,0.0,,,,,
A0,2,2,0.6804605859976548,0.6804605859976548,0.0,,,,,
A0,2,3,0.668442733012713,0.668442733012713,0.0,,,,,
A0,2,4,0.6556940009960761,0.6556940009960761,0.0,,,,,
A0,2,5,0.6461862004720248,0.6461862004720248,0.0,,,,,
A0,2,6,0.6348783007034888,0.6348783007034888,0.0,,,,,
A0,2,7,0.6302223962086898,0.6302223962086898,0.0,,,,,
A0,2,8,0.6268783475343997,0.6268783475343997,0.0,,,,,
A0,2,9,0.6194755515226951,0.6194755515226951,0.0,,,,,
A0,2,10,0.6219987731713515,0.6219987731713515,0.0,,,,,
A0,2,11,0.6113443718506739,0.6113443718506739,0.0,,,,,
A0,2,12,0.607729434967041,0.607729434967041,0.0,,,,,
A0,2,13,0.6070775446983484,0.6070775446983484,0.0,,,,,
A0,2,14,0.6038288164597291,0.6038288164597291,0.0,,,,,
A0,2,15,0.6072602581519347,0.6072602581519347,0.0,,,,,
A0,2,16,0.6021997332572937,0.6021997332572937,0.0,,,,,
A0,2,17,0.6015691940601056,0.6015691940601056,0.0,,,,,
A0,2,18,0.5915134606453089,0.5915134606453089,0.0,,,,,
A0,2,19,0.596976277919916,0.596976277919916,0.0,,,,,
A0,2,20,0.5898848416713568,0.5898848416713568,0.0,,,,,
A0,2,21,0.5854278688247387,0.5854278688247387,0.0,,,,,
A0,2,22,0.59079210460186,0.59079210460186,0.0,,,,,
A0,2,23,0.5946486982015463,0.5946486982015463,0.0,,,,,
A0,2,24,0.5782560591514294,0.5782560591514294,0.0,,,,,
A0,2,25,0.5787328046101791,0.5787328046101791,0.0,,,,,
A0,2,26,0.5840783382837589,0.5840783382837589,0.0,,,,,
A0,2,27,0.5726126214632621,0.5726126214632621,0.0,,,,,
A0,2,28,0.5847451148124841,0.5847451148124841,0.0,,,,,
A0,2,29,0.5709386158447999,0.5709386158447999,0.0,,,,,
A0,2,30,0.5714016935000052,0.5714016935000052,0.0,,,,,
A1,2,1,0.6999785510393289,0.6999785510393289,,0.6999785510393289,,,,
A1,2,2,0.6802318096160889,0.6802318096160889,,0.6802318096160889,,,,
A1,2,3,0.6662644308346969,0.6662644308346969,,0.6662644308346969,,,,
A1,2,4,0.653903046479592,0.653903046479592,,0.653903046479592,,,,
A1,2,5,0.644562494296294,0.644562494296294,,0.644562494296294,,,,
A1,2,6,0.6341064411860245,0.6341064411860245,,0.6341064411860245,,,,
A1,2,7,0.6287919466312115,0.6287919466312115,,0.6287919466312115,,,,
A1,2,8,0.6256095446073092,0.6256095446073092,,0.6256095446073092,,,,
A1,2,9,0.6183222658359088,0.6183222658359088,,0.6183222658359088,,,,
A1,2,10,0.6176104683142442,0.6176104683142442,,0.6176104683142442,,,,
A1,2,11,0.6090573760179373,0.6090573760179373,,0.6090573760179373,,,,
A1,2,12,0.605768179664245,0.605768179664245,,0.605768179664245,,,,
A1,2,13,0.6040820823265955,0.6040820823265955,,0.6040820823265955,,,,
A1,2,14,0.5989949496892782,0.5989949496892782,,0.5989949496892782,,,,
A1,2,15,0.6033798639590924,0.6033798639590924,,0.6033798639590924,,,,
A1,2,16,0.5998388551748716,0.5998388551748716,,0.5998388551748716,,,,
A1,2,17,0.5969848243089823,0.5969848243089823,,0.5969848243089823,,,,
A1,2,18,0.5911474927113607,0.5911474927113607,,0.5911474927113607,,,,
A1,2,19,0.5910070034173819,0.5910070034173819,,0.5910070034173819,,,,
A1,2,20,0.5917419332724351,0.5917419332724351,,0.5917419332724351,,,,
A1,2,21,0.5859060310400449,0.5859060310400449,,0.5859060310400449,,,,
A1,2,22,0.5876040366979746,0.5876040366979746,,0.5876040366979746,,,,
A1,2,23,0.5900154950527045,0.5900154950527045,,0.5900154950527045,,,,
A1,2,24,0.5709013044834137,0.5709013044834137,,0.5709013044834137,,,,
A1,2,25,0.5730764888800107,0.5730764888800107,,0.5730764888800107,,,,
A1,2,26,0.578136159823491,0.578136159823491,,0.578136159823491,,,,
A1,2,27,0.5693645064647381,0.5693645064647381,,0.5693645064647381,,,,
A1,2,28,0.5769626326285876,0.5769626326285876,,0.5769626326285876,,,,
A1,2,29,0.5651461676909373,0.5651461676909373,,0.5651461676909373,,,,
A1,2,30,0.5663913935422897,0.5663913935422897,,0.5663913935422897,,,,
A2,2,1,0.6999785510393289,0.6999785510393289,,0.6999785510393289,0.5470960071453681,0.5809701383113861,0.3248378396607362,0.0
A2,2,2,0.6802318096160889,0.6802318096160889,,0.6802318096160889,0.5374118387699127,0.5948890608090621,0.33028725763926137,0.0
A2,2,3,0.6662644308346969,0.6662644308346969,,0.6662644308346969,0.5280659794807434,0.6061354004419767,0.33773264174277967,0.0
A2,2,4,0.653903046479592,0.653903046479592,,0.653903046479592,0.520280523942067,0.617715984582901,0.34172294632746625,0.0
A2,2,5,0.644562494296294,0.644562494296294,,0.644562494296294,0.5122409554628226,0.6282732738898351,0.347244809453304,0.0
A2,2,6,0.6341064411860245,0.6341064411860245,,0.6341064411860245,0.5054491116450384,0.6378954213399154,0.3512063490656706,0.0
A2,2,7,0.6411763223317953,0.6287616468392886,,0.6287616468392886,0.49658709305983323,0.6445342508646158,0.36229156989317673,0.025000000000000005
A2,2,8,0.6500739753246307,0.6255133358331827,,0.6255133358331827,0.49121289069835955,0.6538007924189935,0.3637734330617465,0.05000000000000001
A2,2,9,0.6546613493790994,0.6180169100944812,,0.6180169100944812,0.4885925077475034,0.6628431242245895,0.3599718531163839,0.07500000000000001
A2,2,10,0.6656683213435687,0.617112458898471,,0.617112458898471,0.4855585854787093,0.6669684648513794,0.36191435931966853,0.10000000000000002
A2,2,11,0.6559638312229743,0.6084988461090968,,0.6084988461090968,0.4746498488462888,0.6741642447618338,0.3765360598380749,0.10000000000000002
A2,2,12,0.6524004672582333,0.6051941193067111,,0.6051941193067111,0.4720634657603044,0.6802510687938104,0.3756219893693924,0.10000000000000002
A2,2,13,0.6502878803473252,0.6035788265558389,,0.6035788265558389,0.4670905012350816,0.6845907798180213,0.38122821713869387,0.10000000000000002
A2,2,14,0.6449963679680457,0.5983904210420755,,0.5983904210420755,0.46605945091981155,0.6870401960152847,0.3808409216312262,0.10000000000000002
A2,2,15,0.6494559393479273,0.6029276412266952,,0.6029276412266952,0.46528300413718593,0.6859226719691203,0.3835113294995748,0.10000000000000002
A2,2,16,0.64582120684477,0.5994001477956772,,0.5994001477956772,0.4642105927834144,0.6899229700748737,0.3816558512357565,0.10000000000000002
A2,2,17,0.6424919068813324,0.5962595366514646,,0.5962595366514646,0.4623236839587872,0.6893801872546856,0.3859724385234026,0.10000000000000002
A2,2,18,0.6362178004704989,0.590381437769303,,0.590381437769303,0.4583636224269867,0.6940320065388312,0.38924074746095216,0.10000000000000002
A2,2,19,0.6361819322292621,0.5904051833427869,,0.5904051833427869,0.4577674842797793,0.6964939878537104,0.38797104817170364,0.10000000000000002
A2,2,20,0.6368146653358753,0.5909845725848124,,0.5909845725848124,0.45830091604819667,0.6952104155833905,0.3881877500277299,0.10000000000000002
A2,2,21,0.630391470514811,0.5849211834944211,,0.5849211834944211,0.45470286103395313,0.697849147594892,0.39274513492217433,0.10000000000000002
A2,2,22,0.6322006789537576,0.5870392574713781,,0.5870392574713781,0.45161420565385085,0.6994156378966111,0.39735594449134976,0.10000000000000002
A2,2,23,0.6349705732785739,0.58954168512271,,0.58954168512271,0.4542888173690209,0.7001421887141007,0.3912801719628848,0.10000000000000002
A2,2,24,0.6143806198468575,0.5696391113675557,,0.5696391113675557,0.44741508823174697,0.7058216746036823,0.39934814635377663,0.10000000000000002
A2,2,25,0.6166737985152465,0.5721314515058811,,0.5721314515058811,0.4454234998959761,0.7075409522423377,0.40161205942814165,0.10000000000000002
A2,2,26,0.6220354013718091,0.5774090255682285,,0.5774090255682285,0.4462636915537027,0.705076318520766,0.40239629321373427,0.10000000000000002
A2,2,27,0.6126394799122443,0.5683986195004903,,0.5683986195004903,0.44240859150886536,0.7096614218675174,0.40552138823729295,0.10000000000000002
A2,2,28,0.6208773794082495,0.5763701040011185,,0.5763701040011185,0.4450727426088773,0.7019750865606161,0.40787943739157456,0.10000000000000002
A2,2,29,0.608379581799874,0.56446118079699,,0.56446118079699,0.4391839871039757,0.7136809161076179,0.40795111197691697,0.10000000000000002
A2,2,30,0.6098330135528858,0.565768009194961,,0.565768009194961,0.44065001836189854,0.7128032193734095,0.40589675307273865,0.10000000000000002
A0,3,1,0.6841624712944031,0.6841624712944031,0.0,,,,,
A0,3,2,0.672949137687683,0.672949137687683,0.0,,,,,
A0,3,3,0.6616908097267151,0.6616908097267151,0.0,,,,,
A0,3,4,0.6508940935134888,0.6508940935134888,0.0,,,,,
A0,3,5,0.6450843381881713,0.6450843381881713,0.0,,,,,
A0,3,6,0.6396280813217163,0.6396280813217163,0.0,,,,,
A0,3,7,0.6315056157112121,0.6315056157112121,0.0,,,,,
A0,3,8,0.6303242981433869,0.6303242981433869,0.0,,,,,
A0,3,9,0.6232117557525635,0.6232117557525635,0.0,,,,,
A0,3,10,0.621235909461975,0.621235909461975,0.0,,,,,
A0,3,11,0.6194896709918976,0.6194896709918976,0.0,,,,,
A0,3,12,0.6151101005077362,0.6151101005077362,0.0,,,,,
A0,3,13,0.6086324226856231,0.6086324226856231,0.0,,,,,
A0,3,14,0.6106002712249756,0.6106002712249756,0.0,,,,,
A0,3,15,0.6015789830684661,0.6015789830684661,0.0,,,,,
A0,3,16,0.6099320530891419,0.6099320530891419,0.0,,,,,
A0,3,17,0.6029573678970337,0.6029573678970337,0.0,,,,,
A0,3,18,0.5919152951240539,0.5919152951240539,0.0,,,,,
A0,3,19,0.5936418199539184,0.5936418199539184,0.0,,,,,
A0,3,20,0.5932409083843231,0.5932409083843231,0.0,,,,,
A0,3,21,0.5896075403690338,0.5896075403690338,0.0,,,,,
A0,3,22,0.5811566615104675,0.5811566615104675,0.0,,,,,
A0,3,23,0.5792270970344543,0.5792270970344543,0.0,,,,,
A0,3,24,0.5747522461414337,0.5747522461414337,0.0,,,,,
A0,3,25,0.5795153415203095,0.5795153415203095,0.0,,,,,
A0,3,26,0.5689743757247925,0.5689743757247925,0.0,,,,,
A0,3,27,0.5684686505794525,0.5684686505794525,0.0,,,,,
A0,3,28,0.565912127494812,0.565912127494812,0.0,,,,,
A0,3,29,0.5621476554870606,0.5621476554870606,0.0,,,,,
A0,3,30,0.5498474514484406,0.5498474514484406,0.0,,,,,
A1,3,1,0.682991886138916,0.682991886138916,,0.682991886138916,,,,
A1,3,2,0.6718265390396119,0.6718265390396119,,0.6718265390396119,,,,
A1,3,3,0.6607734060287476,0.6607734060287476,,0.6607734060287476,,,,
A1,3,4,0.6507794618606567,0.6507794618606567,,0.6507794618606567,,,,
A1,3,5,0.6415494084358215,0.6415494084358215,,0.6415494084358215,,,,
A1,3,6,0.6348688673973083,0.6348688673973083,,0.6348688673973083,,,,
A1,3,7,0.628935432434082,0.628935432434082,,0.628935432434082,,,,
A1,3,8,0.6232656228542328,0.6232656228542328,,0.6232656228542328,,,,
A1,3,9,0.6190525925159455,0.6190525925159455,,0.6190525925159455,,,,
A1,3,10,0.6145328867435456,0.6145328867435456,,0.6145328867435456,,,,
A1,3,11,0.607411642074585,0.607411642074585,,0.607411642074585,,,,
A1,3,12,0.6058461213111878,0.6058461213111878,,0.6058461213111878,,,,
A1,3,13,0.6014316415786743,0.6014316415786743,,0.6014316415786743,,,,
A1,3,14,0.6013976943492889,0.6013976943492889,,0.6013976943492889,,,,
A1,3,15,0.5975093829631806,0.5975093829631806,,0.5975093829631806,,,,
A1,3,16,0.6015944552421569,0.6015944552421569,,0.6015944552421569,,,,
A1,3,17,0.5941779279708862,0.5941779279708862,,0.5941779279708862,,,,
A1,3,18,0.5872828233242035,0.5872828233242035,,0.5872828233242035,,,,
A1,3,19,0.5853121709823609,0.5853121709823609,,0.5853121709823609,,,,
A1,3,20,0.5840706729888916,0.5840706729888916,,0.5840706729888916,,,,
A1,3,21,0.5789512276649476,0.5789512276649476,,0.5789512276649476,,,,
A1,3,22,0.5735952520370483,0.5735952520370483,,0.5735952520370483,,,,
A1,3,23,0.5762867796421051,0.5762867796421051,,0.5762867796421051,,,,
A1,3,24,0.5741139376163482,0.5741139376163482,,0.5741139376163482,,,,
A1,3,25,0.5693497633934022,0.5693497633934022,,0.5693497633934022,,,,
A1,3,26,0.5668163418769836,0.5668163418769836,,0.5668163418769836,,,,
A1,3,27,0.5600467872619629,0.5600467872619629,,0.5600467872619629,,,,
A1,3,28,0.559057195186615,0.559057195186615,,0.559057195186615,,,,
A1,3,29,0.5574449717998504,0.5574449717998504,,0.5574449717998504,,,,
A1,3,30,0.5469472885131836,0.5469472885131836,,0.5469472885131836,,,,
A2,3,1,0.682991886138916,0.682991886138916,,0.682991886138916,0.5424971318244934,0.592172634601593,0.32283310264348986,0.0
A2,3,2,0.6718265390396119,0.6718265390396119,,0.6718265390396119,0.5356696844100952,0.6023641610145569,0.3262964588403702,0.0
A2,3,3,0.6607734060287476,0.6607734060287476,,0.6607734060287476,0.528530924320221,0.6127539932727813,0.33018416553735735,0.0
A2,3,4,0.6507794618606567,0.6507794618606567,,0.6507794618606567,0.5217147278785705,0.6220189142227173,0.33455163359642026,0.0
A2,3,5,0.6415494084358215,0.6415494084358215,,0.6415494084358215,0.5142594575881958,0.6326486706733704,0.3388323986530304,0.0
A2,3,6,0.6348688673973083,0.6348688673973083,,0.6348688673973083,0.5094444489479065,0.6395833015441894,0.34152780920267106,0.0
A2,3,7,0.641484580039978,0.628935809135437,,0.628935809135437,0.5019509196281433,0.6504697823524475,0.3456283742189407,0.025000000000000005
A2,3,8,0.6480168259143829,0.6231191873550415,,0.6231191873550415,0.4979527950286865,0.6554499292373657,0.3486444765329361,0.05000000000000001
A2,3,9,0.6558095407485962,0.6188152623176575,,0.6188152623176575,0.49325701475143435,0.6629093337059021,0.35057666420936584,0.07500000000000001
A2,3,10,0.6630631566047669,0.6141385984420776,,0.6141385984420776,0.4892456316947937,0.6679369854927063,0.3535717451572418,0.10000000000000002
A2,3,11,0.6552745938301087,0.6068068099021912,,0.6068068099021912,0.484677882194519,0.6745435690879822,0.3561006611585617,0.10000000000000002
A2,3,12,0.6534304523468017,0.6052940547466278,,0.6052940547466278,0.4813639497756958,0.6793367862701416,0.3579353094100952,0.10000000000000002
A2,3,13,0.6486367106437683,0.6008961451053619,,0.6008961451053619,0.47740561962127687,0.6845922636985778,0.3605964982509613,0.10000000000000002
A2,3,14,0.6484867262840271,0.6008545088768006,,0.6008545088768006,0.47632215976715087,0.6871475648880004,0.3602081048488617,0.10000000000000002
A2,3,15,0.6441985642910004,0.5966865360736847,,0.5966865360736847,0.4751201796531677,0.6880602788925171,0.3616993534564972,0.10000000000000002
A2,3,16,0.6484037363529205,0.600946671962738,,0.600946671962738,0.47457065343856814,0.6910832047462463,0.35977549612522125,0.10000000000000002
A2,3,17,0.6405175065994263,0.593469250202179,,0.593469250202179,0.47048259973526,0.6960313606262207,0.3630034404993057,0.10000000000000002
A2,3,18,0.6332069730758667,0.586447172164917,,0.586447172164917,0.467598021030426,0.6975855898857116,0.3672183680534363,0.10000000000000002
A2,3,19,0.6310869431495667,0.5844299900531769,,0.5844299900531769,0.4665695238113403,0.6992869734764099,0.3675739705562592,0.10000000000000002
A2,3,20,0.6298009085655213,0.5832632219791413,,0.5832632219791413,0.46537687540054323,0.7003479051589966,0.3688983416557312,0.10000000000000002
A2,3,21,0.6241870689392089,0.5779742205142975,,0.5779742205142975,0.4621285605430603,0.7045428586006165,0.3712000113725662,0.10000000000000002
A2,3,22,0.6185314655303955,0.5726365685462952,,0.5726365685462952,0.4589489722251892,0.7069832062721253,0.37511882960796356,0.10000000000000002
A2,3,23,0.6211873435974121,0.575295991897583,,0.575295991897583,0.4589134979248047,0.7094105219841004,0.3727624773979187,0.10000000000000002
A2,3,24,0.6190502595901489,0.573429514169693,,0.573429514169693,0.4562074112892151,0.711494197845459,0.3760909616947174,0.10000000000000002
A2,3,25,0.6136414813995361,0.5681413674354553,,0.5681413674354553,0.4550011157989502,0.7131830215454101,0.37681475281715393,0.10000000000000002
A2,3,26,0.6110174453258514,0.5656745827198029,,0.5656745827198029,0.45342862129211425,0.7141750121116638,0.3789677333831787,0.10000000000000002
A2,3,27,0.6039323961734772,0.5591974246501923,,0.5591974246501923,0.44734978437423706,0.7191771697998047,0.38612325727939606,0.10000000000000002
A2,3,28,0.6031905376911163,0.5585706794261932,,0.5585706794261932,0.44619858980178834,0.7202627205848694,0.38734009981155393,0.10000000000000002
A2,3,29,0.6011051404476165,0.5567213869094849,,0.5567213869094849,0.4438375687599182,0.7233988332748413,0.388926020860672,0.10000000000000002
A2,3,30,0.5899691367149353,0.5460811638832093,,0.5460811638832093,0.4388797450065613,0.7275514149665833,0.3946890842914581,0.10000000000000002
A0,4,1,0.6693592690504514,0.6693592690504514,0.0,,,,,
A0,4,2,0.6520967827393458,0.6520967827393458,0.0,,,,,
A0,4,3,0.6408815040038183,0.6408815040038183,0.0,,,,,
A0,4,4,0.632247500694715,0.632247500694715,0.0,,,,,
A0,4,5,0.6213581401568192,0.6213581401568192,0.0,,,,,
A0,4,6,0.611491899077709,0.611491899077709,0.0,,,,,
A0,4,7,0.6032042858692316,0.6032042858692316,0.0,,,,,
A0,4,8,0.5925898815576847,0.5925898815576847,0.0,,,,,
A0,4,9,0.5851097737367337,0.5851097737367337,0.0,,,,,
A0,4,10,0.580483445754418,0.580483445754418,0.0,,,,,
A0,4,11,0.5755634754896164,0.5755634754896164,0.0,,,,,
A0,4,12,0.578004002571106,0.578004002571106,0.0,,,,,
A0,4,13,0.5667542356711167,0.5667542356711167,0.0,,,,,
A0,4,14,0.5664702653884888,0.5664702653884888,0.0,,,,,
A0,4,15,0.5565415540566812,0.5565415540566812,0.0,,,,,
A0,4,16,0.5634897958773833,0.5634897958773833,0.0,,,,,
A0,4,17,0.5519606001102008,0.5519606001102008,0.0,,,,,
A0,4,18,0.5569451107428625,0.5569451107428625,0.0,,,,,
A0,4,19,0.555736074080834,0.555736074080834,0.0,,,,,
A0,4,20,0.5488878408303628,0.5488878408303628,0.0,,,,,
A0,4,21,0.5492682250646445,0.5492682250646445,0.0,,,,,
A0,4,22,0.548790461741961,0.548790461741961,0.0,,,,,
A0,4,23,0.5476457063968365,0.5476457063968365,0.0,,,,,
A0,4,24,0.5446458493287747,0.5446458493287747,0.0,,,,,
A0,4,25,0.5387370884418488,0.5387370884418488,0.0,,,,,
A0,4,26,0.5407839898879712,0.5407839898879712,0.0,,,,,
A0,4,27,0.5277328376586621,0.5277328376586621,0.0,,,,,
A0,4,28,0.5401076559837048,0.5401076559837048,0.0,,,,,
A0,4,29,0.533871455834462,0.533871455834462,0.0,,,,,
A0,4,30,0.5266756346592536,0.5266756346592536,0.0,,,,,
A1,4,1,0.6683724430891184,0.6683724430891184,,0.6683724430891184,,,,
A1,4,2,0.6497458815574646,0.6497458815574646,,0.6497458815574646,,,,
