variant,fold,n_patients,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez,predicted_ez_fraction,mean_selected_epoch,median_selected_epoch,threshold_distribution_json
A0,1,13,0.6557913923549896,0.500560905468756,0.8110218792412235,0.6807117258722971,0.565550030895823,0.7525293557849608,0.702716098334655,0.6153846153846154,0.2897800357681372,20.846153846153847,24.0,"{""0.50"": 5, ""0.55"": 8}"
A0,2,13,0.630955786325774,0.3879922296610419,0.873919342990506,0.6832754087382569,0.6105209751236655,0.7637453559316938,0.739040681745177,0.6923076923076923,0.22154170273378104,15.0,18.0,"{""0.35"": 2, ""0.45"": 11}"
A0,3,13,0.5671792223702601,0.2714326554780161,0.8629257892625041,0.6086977572467531,0.4019815568821986,0.6722895008911413,0.565119179600887,0.46153846153846156,0.16997716193752646,8.538461538461538,6.0,"{""0.35"": 1, ""0.40"": 10, ""0.45"": 2}"
A0,4,13,0.6282522893939183,0.4091925304313693,0.8473120483564676,0.6784177883347736,0.6382689581747247,0.7843941525105008,0.8525641025641024,0.7692307692307693,0.16530080112124315,23.0,22.0,"{""0.40"": 4, ""0.45"": 7, ""0.50"": 2}"
A0,5,13,0.5933187530611327,0.4130342194496315,0.7736032866726337,0.6730433234504954,0.5090502519774197,0.7168361689208946,0.6871794871794871,0.5384615384615384,0.27873196604083605,28.53846153846154,29.0,"{""0.50"": 2, ""0.55"": 11}"
