variant,fold,n_patients,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez,predicted_ez_fraction,mean_selected_epoch,median_selected_epoch,threshold_distribution_json
A2,1,13,0.6375856742877333,0.4592380560005132,0.8159332925749534,0.656997069855521,0.5730346678487866,0.7551135068720837,0.752136752136752,0.6923076923076923,0.2618538269425644,20.53846153846154,17.0,"{""0.50"": 4, ""0.55"": 7, ""0.60"": 2}"
A2,2,13,0.6521943011546099,0.4288049764970108,0.8755836258122087,0.704299484352333,0.6173362557397938,0.7640491212169381,0.7759430904848329,0.7692307692307693,0.23354030133305242,17.384615384615383,18.0,"{""0.35"": 1, ""0.45"": 12}"
A2,3,13,0.5869487467846777,0.30272811319565296,0.8711693803737022,0.6215449784593589,0.4455446204732831,0.6831373710530682,0.6056021895020106,0.5384615384615384,0.16339380847004262,11.76923076923077,14.0,"{""0.35"": 1, ""0.40"": 12}"
A2,4,13,0.6178796723655929,0.39399309085666795,0.8417662538745182,0.6697531868230693,0.6405945497411063,0.7842526171836999,0.8525641025641024,0.7692307692307693,0.1688621520483082,23.153846153846153,24.0,"{""0.40"": 2, ""0.45"": 8, ""0.50"": 3}"
A2,5,13,0.5922729171185364,0.4092042105086303,0.7753416237284423,0.6761276770396869,0.5181143645859368,0.7201742806199374,0.7611111111111111,0.6923076923076923,0.2785074148002825,28.23076923076923,29.0,"{""0.50"": 1, ""0.55"": 11, ""0.60"": 1}"
