outer_fold,model_seed,fold_tag,epoch,loss,cane_path_total_loss,cane_path_group_pbce,cane_path_patient_balanced_bce,cane_path_clean_nez_bce,cane_path_observed_ez_bce,cane_path_soft_worst_loss,cane_path_present_center_count,cane_path_single_center_batch,cane_path_soft_macro_f1_loss,cane_path_soft_nez_f1,cane_path_soft_ez_f1,cane_path_anchor_loss,cane_path_anchor_compactness,cane_path_prototype_diversity_loss,cane_path_hc_rank_loss,cane_path_valid_rank_patient_count,cane_path_residual_l2,cane_path_mean_anchor_residual,cane_path_mean_abs_anchor_residual,cane_path_mean_seizure_residual,cane_path_mean_abs_seizure_residual,cane_path_mean_causal_residual,cane_path_mean_abs_causal_residual,cane_path_causal_residual_saturation_rate,bce,cane_path_prototype_utilization_0,cane_path_prototype_utilization_1,cane_path_prototype_utilization_2,cane_path_prototype_utilization_3,val_patient_macro_auprc_nez,val_patient_macro_auprc_ez,val_balanced_patient_auprc_hmean,val_min_patient_macro_auprc,val_patient_ranking_oracle_macro_f1,val_worst_center_auprc_hmean,val_validation_patient_macro_f1,val_validation_patient_nez_f1,val_validation_selected_threshold
1,62,outer1_direct,1,0.786358679042143,0.786358679042143,0.7027922903790194,0.7026578924235176,0.7455728650093079,0.6597428742577048,0.7033298225963817,3.0,0.0,0.5571092507418465,0.5728661277714897,0.3129153611028896,0.0,0.7496099331799675,0.0,0.0,0.0,4.066442202182016e-07,-7.081331710293505e-07,3.83497255611206e-05,0.0004587764269672334,0.0004587764269672334,0.00029189844366662917,0.0002919002316262135,0.0,0.7027922903790194,0.16597635781063752,0.22116284861284144,0.36322493237607617,0.2496358664596782,0.7709153009522339,0.3026286401661362,0.4346371681207563,0.3026286401661362,0.5324400630065639,0.2838033552450445,0.45685728720683016,0.8051483236437169,0.42499999999999993
1,62,outer1_direct,2,0.7696925857487846,0.7696925857487846,0.6875715746599085,0.6874159364139333,0.7266646272995892,0.648167231503655,0.6881940399899202,3.0,0.0,0.5474733990781447,0.5766886157148025,0.3283645764869802,0.0,0.7443448024637559,0.0,0.0,0.0,2.874240976780129e-06,-5.222417570812067e-07,3.830734781599056e-05,0.001424604602267637,0.001424604602267637,0.0008491062737234376,0.0008491062737234376,0.0,0.6875715746599085,0.16520271669415867,0.22313308891128092,0.3604645360918606,0.2511996609323165,0.793740514069308,0.35083108007262537,0.4865905169647334,0.35083108007262537,0.5754229533537487,0.3479804248384655,0.4986260310441104,0.6591745775284914,0.475
1,62,outer1_direct,3,0.7550862326341516,0.7550862326341516,0.6740788186297697,0.6737590326982386,0.7137332769001231,0.633784788496354,0.6753578992450938,3.0,0.0,0.5400493881281685,0.5835700385710773,0.33633119043181925,0.0,0.7353228751350852,0.0,0.0,0.0,7.708325858188533e-06,-2.361883206661145e-08,3.8168324167867575e-05,0.002353734884630231,0.002353734884630231,0.0014105519855066256,0.0014105519855066256,0.0,0.6740788186297697,0.17194628364899578,0.22286859242355123,0.35072703747188344,0.2544580803197973,0.8134646968255089,0.45897890689686005,0.586844299041517,0.45897890689686005,0.6444805544769571,0.48487430679711896,0.5540153794246452,0.7762246669070371,0.44999999999999996
1,62,outer1_direct,4,0.7463511544115403,0.7463511544115403,0.6652023722143734,0.6647193466915804,0.7015429174198824,0.6278957724571228,0.6671344532686121,3.0,0.0,0.5409918462528902,0.5925963801496169,0.3254199264680638,0.0,0.7390963996157927,0.0,0.0,0.0,1.4944477002513048e-05,-2.561490909576659e-07,3.857391536311137e-05,0.0032786582048763245,0.0032786582048763245,0.0019882142557488647,0.0019882142557488647,0.0,0.6652023722143734,0.17346366626374862,0.2194045536658343,0.3456438464276931,0.261487933642724,0.822444991269874,0.49655150812729903,0.6192378841845992,0.49655150812729903,0.6753818268159869,0.5504776691462617,0.5813765485831102,0.7946453795337103,0.44999999999999996
1,62,outer1_direct,5,0.7369325371349559,0.7369325371349559,0.6571038084871629,0.6565356009146747,0.6914852682281943,0.6215859476257773,0.6593765616416931,3.0,0.0,0.5321914834134719,0.5955044977805194,0.34011253188638124,0.0,0.7346444585744072,0.0,0.0,0.0,2.460925690470236e-05,-6.005277634645769e-09,3.8469370124135713e-05,0.004235548953361371,0.004235548953361371,0.0025145268779905405,0.0025145268779905405,0.0,0.6571038084871629,0.17320291785632863,0.21704266614773693,0.34583598375320435,0.2639184278600356,0.8260115117978801,0.5065763530669999,0.6280079689609923,0.5065763530669999,0.6857160425067832,0.5876359059740383,0.5901425464694339,0.7967824023630411,0.44999999999999996
1,62,outer1_direct,6,0.7463517224087435,0.7463517224087435,0.6509678398861605,0.6502707951209125,0.6822991932139677,0.6182423935217016,0.6537559453178855,3.0,0.0,0.5308442676768583,0.6006983728969798,0.3376130926258424,0.5252350744079141,0.5252350744079141,0.0,0.0,0.0,3.6566055795821524e-05,9.993166175343718e-07,3.8500613514128525e-05,0.005182152805740342,0.005182152805740342,0.003041454919559114,0.003041454919559114,0.0,0.6509678398861605,0.2450142625500174,0.22053242080351887,0.2896757003139047,0.24477760932024786,0.8262972911933092,0.5097320231732931,0.6305104019102442,0.5097320231732931,0.6875899471111184,0.6007180261974033,0.588429302659591,0.8220573679092491,0.42499999999999993
1,62,outer1_direct,7,0.7468191806007834,0.7468191806007834,0.6518130302429199,0.6512801787432503,0.6851472153383142,0.6174131386420306,0.6539443240446203,3.0,0.0,0.5343587854329277,0.6024666218196645,0.3288157959194744,0.4950687727507423,0.4950687727507423,0.0,0.0,0.0,5.0945606156293414e-05,1.2980028561524732e-06,3.9010700300637196e-05,0.006134287892457317,0.006134287892457317,0.003565589732983533,0.003565589732983533,0.0,0.6518130302429199,0.24609806958366842,0.22546249452759237,0.28090040035107555,0.24753904079689698,0.8266280847616946,0.5132618037006139,0.6333007293028861,0.5132618037006139,0.6868009195551248,0.6012096156510559,0.5943464390522905,0.8240627478972188,0.42499999999999993
1,62,outer1_direct,8,0.7396821554969338,0.7396821554969338,0.6470662600853864,0.6462309886427486,0.6739939100602094,0.6184680707314435,0.6504072897574481,3.0,0.0,0.5247920646386988,0.6035015618099886,0.34691431767800274,0.46322518937727986,0.46322518937727986,0.0,0.0,0.0,6.741874098866795e-05,1.936296177304672e-06,3.91485846193973e-05,0.007055906222804505,0.007055906222804505,0.004113220075583633,0.004113220075583633,0.0,0.6470662600853864,0.25143374853274403,0.2223160792799557,0.27603429818854613,0.25021588013452645,0.8280510064759803,0.516815067701359,0.636419112934856,0.516815067701359,0.6860586775436643,0.602355065987899,0.5972782650831788,0.7949784084355808,0.44999999999999996
1,62,outer1_direct,9,0.738342425402473,0.738342425402473,0.6455049655016731,0.644449349711923,0.6764236197752111,0.6124751112040352,0.6497273024390725,3.0,0.0,0.5286462271914762,0.6034680675057804,0.3392394719754948,0.4513367852743934,0.4513367852743934,0.0,0.0,0.0,8.524593816700337e-05,1.930885275669425e-06,3.882625520311515e-05,0.007955025635002291,0.007955025635002291,0.004586738013826749,0.004586738013826749,0.0,0.6455049655016731,0.2508844873484443,0.23840978741645813,0.2680848012952244,0.242620925692951,0.8295170302234784,0.5189200396346443,0.638447310331613,0.5189200396346443,0.6861098027021391,0.6039601384935994,0.595924388774506,0.8418185009117929,0.39999999999999997
1,62,outer1_direct,10,0.7336196618921617,0.7336196618921617,0.6410053722998675,0.6402252316474915,0.6740907851387473,0.6063596746500801,0.6441258858231937,3.0,0.0,0.5314870546845829,0.6086810581824359,0.328344827189165,0.4296898421119241,0.4296898421119241,0.0,0.0,0.0,0.00010668529884081662,2.5626470754586455e-06,3.916936732232845e-05,0.008915042011615108,0.008915042011615108,0.005109331899267786,0.005109331899267786,0.0,0.6410053722998675,0.24905536718228283,0.23655218499548294,0.27311713029356566,0.24127530788674073,0.8297417672522659,0.5195391848455213,0.6389823568179778,0.5195391848455213,0.6838393033276989,0.6031261480820761,0.602811546602367,0.842007377581618,0.39999999999999997
1,62,outer1_direct,11,0.7288517531226663,0.7288517531226663,0.637555742965025,0.6366692465894362,0.6687535503331352,0.6045849568703595,0.6411016267888686,3.0,0.0,0.5248441065058989,0.6089724758092094,0.34133931468514833,0.4189579101169811,0.4189579101169811,0.0,0.0,0.0,0.00013124190830721464,2.514602930900497e-06,3.907408031141933e-05,0.009895435917903395,0.009895435917903395,0.005646186031620292,0.005646186031620292,0.0,0.637555742965025,0.24319219676887288,0.24492129157571232,0.2690081710324568,0.24287833886988022,0.830825728821199,0.5230331185252513,0.6419419169850371,0.5230331185252513,0.6858245624030679,0.6038623254124615,0.6044183403383309,0.8269184096918935,0.42499999999999993
1,62,outer1_direct,12,0.7241542549694285,0.7241542549694285,0.6339341191684499,0.6330244996968437,0.6651573917445015,0.6008915971307194,0.6375725444625405,3.0,0.0,0.5205087346189162,0.6093733871684355,0.3496091479764265,0.4047676237190471,0.4047676237190471,0.0,0.0,0.0,0.00016035046856439507,2.9834071242743553e-06,3.9090695816626336e-05,0.01090747698703233,0.01090747698703233,0.006295222323387861,0.006295222323387861,0.0,0.6339341191684499,0.25424954821081724,0.2367109007695142,0.2665523185449488,0.24248723335125866,0.8302690134254331,0.5245687974460764,0.6429304148946947,0.5245687974460764,0.6879582467375001,0.6025467999474021,0.6031771073917053,0.8375316342468819,0.39999999999999997
1,62,outer1_direct,13,0.725320602164549,0.725320602164549,0.635233156821307,0.6343543739879832,0.6633819516967324,0.605326813810012,0.6387482355622685,3.0,0.0,0.5222014644566704,0.6092930120580337,0.3463040485101588,0.3918754984350765,0.3918754984350765,0.0,0.0,0.0,0.00019210882686927696,3.0124868330591093e-06,3.8828004000927595e-05,0.011898004011634518,0.011898004011634518,0.0069690524490878866,0.0069690524490878866,0.0,0.635233156821307,0.2476695328950882,0.2544939316370908,0.2566269215415506,0.2412096165558871,0.8303285301811479,0.5283670369998984,0.6457932679334849,0.5283670369998984,0.6880075922116821,0.603324917633259,0.6071534230632856,0.8374410164829639,0.39999999999999997
1,62,outer1_direct,14,0.7234477155348834,0.7234477155348834,0.6340754733366125,0.6332188178511227,0.6633327112478369,0.6031049174420974,0.63750199360006,3.0,0.0,0.5207839257576886,0.6122098389793845,0.346222303369466,0.375117631519542,0.375117631519542,0.0,0.0,0.0,0.000226085473995601,3.297861680681201e-06,3.880925920812468e-05,0.012884952949688715,0.012884952949688715,0.0075892240959493555,0.0075892240959493555,0.0,0.6340754733366125,0.241627697558964,0.25130727711845846,0.2632512555402868,0.24381376802921295,0.8312432873221106,0.5310687167589595,0.6480854673381886,0.5310687167589595,0.688631061846629,0.6062602828298101,0.6073916686510105,0.8375253072662131,0.39999999999999997
1,62,outer1_direct,15,0.72158182368559,0.72158182368559,0.6329762549961314,0.6316782201037687,0.6585862496319939,0.6047701923286214,0.6381683069116929,3.0,0.0,0.5169479531400344,0.6110806570333593,0.3550234384396497,0.3687354343778947,0.3687354343778947,0.0,0.0,0.0,0.0002619292602449765,3.4205976429374834e-06,3.8953741964445834e-05,0.013815524878309053,0.013815524878309053,0.008252528824788682,0.008252528824788682,0.0,0.6329762549961314,0.23822830354466157,0.25521809037993937,0.2601725310087204,0.24638107331360087,0.8320629702235494,0.5364798929774476,0.6523508546483379,0.5364798929774476,0.6933465153197943,0.6077762568672719,0.6086396819817823,0.8174390948338315,0.42499999999999993
1,62,outer1_direct,16,0.7286051020902746,0.7286051020902746,0.6325538333724526,0.6314341531080359,0.6566327985595254,0.6062354971380794,0.6370324457392973,3.0,0.0,0.5189017197665047,0.6153086809551015,0.34688786548726697,0.3591788656571332,0.3591788656571332,0.0,0.4959428292863509,3.0,0.0003017045126077445,3.577363673577886e-06,3.884139903889531e-05,0.014798595186542063,0.014798595186542063,0.008909908780718552,0.008909908780718552,0.0,0.6325538333724526,0.23389624585123622,0.2557738186681972,0.26252634823322296,0.24780358023503246,0.8322926013544903,0.5354878113656502,0.6516872728551495,0.5354878113656502,0.6963319933743507,0.6078603652091679,0.6038504132712889,0.8165614830664126,0.42499999999999993
