fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,hard_topk_loss,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6783675087822808,0.7287548286580159,0.6061324129167672,0.6061324129167672,0.7287548286580159,0.7749484730505318,0.7749484730505318,0.7749484730505318,0.4373163527830026,0.4373163527830026,0.4373163527830026,0.6570133432559174,0.7938756586721931,0.6570133432559172,0.4951961937739317,0.4373163527830026,0.6266184251478369,0.5,0.4373163527830026,0.4373163527830026,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.5427333808687472,0.6531483352110805,0.11041495434233328,0.6531483352110805,0.5427333808687472,0.5480486425339366,0.6111421130952381,0.751899951034122,0.7490368739680793,0.6526919401083148,0.6526919401083148,0.7490368739680793,0.6052229171207726,0.7961338224222483,0.6052229171207726,0.3684981107770001,0.9946892371151851,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.6265319089094797,0.7844086123465703,0.5921649330879767,0.5921649330879767,0.7844086123465703,0.8485480432975426,0.8485480432975426,0.8485480432975426,0.33578182287841085,0.33578182287841085,0.33578182287841085,0.7206681361466631,0.8938367659815805,0.7206681361466631,0.4171834536986181,0.33578182287841085,0.6876006441223832,0.5,0.33578182287841085,0.33578182287841085,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.5337684795694995,0.6210365936361253,0.08726811406662582,0.5966626745503865,0.5337684795694995,0.6210365936361253,0.0,0.7570413682195876,0.7698005698005698,0.6212953150905021,0.6212953150905021,0.7698005698005698,0.6648777069410499,0.8822357871696773,0.6648777069410498,0.33462844988161855,0.920021555254081,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.6155486669805315,0.7852274982122377,0.638028153255214,0.638028153255214,0.7852274982122377,0.8453749180895852,0.8453749180895852,0.8453749180895852,0.4306813884208427,0.4306813884208427,0.4306813884208427,0.7445439237350601,0.8931497669196159,0.7445439237350601,0.504099143522366,0.4306813884208427,0.7045975629308963,0.6111111111111112,0.4306813884208427,0.4306813884208427,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5039561094118136,0.7872756685632575,0.2833195591514439,0.6619604567989761,0.5039561094118136,0.7872756685632575,0.5582610342215796,0.7479884425799052,0.7793251205141939,0.6655297403912046,0.6655297403912046,0.7793251205141939,0.6581011649870769,0.8570734662358648,0.6581011649870769,0.3714103376071053,1.0073554557666,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6796824004915025,0.6969541139725677,0.6021496622101989,0.6021496622101989,0.6969541139725677,0.7408542187012519,0.7408542187012519,0.7408542187012519,0.4634451057191462,0.4634451057191462,0.4634451057191462,0.650633580990027,0.7750024206936651,0.6506335809900271,0.5200570665155763,0.4634451057191462,0.6676797676797677,0.6111111111111112,0.4634451057191462,0.4634451057191462,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.5635904493482392,0.7644890197521776,0.20089857040393844,0.7644890197521776,0.5635904493482392,0.7589852008456659,0.5829652371902339,0.7422546015845405,0.7022689540675152,0.6495244151806443,0.6495244151806443,0.7022689540675152,0.6504588571543934,0.7880075060247836,0.6504588571543936,0.4381544448620767,1.0005196729060521,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5968051552772522,0.8023633451336782,0.7127705395609351,0.7127705395609351,0.8023633451336782,0.8484881464241106,0.8484881464241106,0.8484881464241106,0.5770529326977595,0.5770529326977595,0.5770529326977595,0.7379389582838722,0.8651133315044923,0.7379389582838721,0.6259602198090407,0.5770529326977595,0.7927411368587839,0.7222222222222222,0.5770529326977595,0.5770529326977595,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.618844696969697,0.8178956228956228,0.19905092592592577,0.7703537836869205,0.624336160610354,0.8178956228956228,0.618844696969697,0.7179464631610446,0.7827476038338658,0.7221212576976745,0.7221212576976745,0.7827476038338658,0.7210705303353137,0.8524878643818983,0.7210705303353135,0.5086027513046988,1.2072035356590642,top_true_ez_count
