center,n_channels,n_ez,ez_fraction,patient_ez_f1,patient_macro_f1,patient_auroc_ez,patient_auprc_ez,ez_mrr,recall_at_true_count,recall_lift,auprc_lift,is_high_ez_fraction
hup,101.86111111111111,17.11111111111111,0.18208722230341245,0.5105059529711329,0.6990243772448995,0.8081297030013775,0.5619921737203278,0.787037037037037,0.5105059529711329,0.3284187306677205,0.3799049514169154,0.05555555555555555
lzu,104.71428571428571,38.17857142857143,0.3750981017998692,0.46221195261519643,0.5709352559457586,0.602913527776019,0.4934524184201763,0.6685374149659864,0.46221195261519643,0.08711385081532726,0.11835431662030714,0.4642857142857143
multicenter,61.666666666666664,10.933333333333334,0.17469582418906832,0.4996181596181596,0.6956554605933459,0.755951512874915,0.540795699917015,0.6897979797979799,0.4996181596181596,0.3249223354290913,0.36609987572794683,0.13333333333333333
pediatric,117.0,24.363636363636363,0.221505481928253,0.32859425201415193,0.5673417607080617,0.5847276659274698,0.4140692797865192,0.5383916083916084,0.32859425201415193,0.1070887700858989,0.19256379785826622,0.09090909090909091
