patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,negative_anchor_gate,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,positive_label,score_semantics,drop_high_ez_fraction_lzu,loss_mode,patient_loss_weighting,use_negative_anchor_head,use_view_gated_fusion,diffusion_center_mode,diffusion_score_residual,pretrain_masked_windows,pretrain_epochs,use_physics_dynamics,physics_state_features
0.7622531837930698,0.6422674106317271,0.6422674106317271,0.7622531837930698,0.8134609012243227,0.8134609012243227,0.8134609012243227,0.47107392003913146,0.47107392003913146,0.47107392003913146,0.7077596656716462,0.8474721773794053,0.7077596656716462,0.5177937394347073,0.47107392003913146,0.707499282718581,0.47107392003913146,0.47107392003913146,90.0,90.0,"hup=36,lzu=28,multicenter=15,pediatric=11",0.11964633911848069,0.5002939820289611,0.22908477120929294,0.20118417938550312,0.02790059182378981,1.0025994777679443,0.9938141584396363,0.7584837135398933,0.6692268360092068,0.6692268360092068,0.7584837135398933,0.6556330311664547,0.8400445420683275,0.6556330311664548,0.38513434567814336,ez,ez_probability,False,patient_balanced_bce,uniform,True,False,all,False,False,0,True,"early_high_gamma_slope,early_line_length_slope,onset_latency_high_gamma,onset_latency_line_length,onset_rank_high_gamma,onset_rank_line_length,high_gamma_top20pct_mean,line_length_top20pct_mean,hfo80_150_event_rate,hfo80_150_duration_fraction,hfo80_150_mean_envelope_z,hfo80_150_max_envelope_z"
