center,success_auprc,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,success_precision,success_recall,failure_precision,failure_recall,specificity_for_failure,brier,ece,true_failure_pred_failure,true_failure_pred_success,true_success_pred_failure,true_success_pred_success,tn,fp,fn,tp
hup,0.5833333333333333,0.8666666666666667,0.6666666666666667,0.2857142857142857,0.22857142857142856,0.5,0.4,0.4,1.0,0.0,0.0,0.0,0.25398624821951826,0.1444445252418518,0,3,0,2,0,3,0,2
