patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,negative_anchor_gate,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,positive_label,score_semantics,drop_high_ez_fraction_lzu,loss_mode,patient_loss_weighting,use_negative_anchor_head,use_view_gated_fusion,diffusion_center_mode,diffusion_score_residual,pretrain_masked_windows,pretrain_epochs,use_physics_dynamics,physics_state_features
0.7599170387549373,0.6376834592284969,0.6376834592284969,0.7599170387549373,0.8117563279509541,0.8117563279509541,0.8117563279509541,0.4636105905060399,0.4636105905060399,0.4636105905060399,0.7051622384468523,0.8469091537724427,0.7051622384468523,0.5144961400758401,0.4636105905060399,0.7089237909588787,0.4636105905060399,0.4636105905060399,90.0,90.0,"hup=36,lzu=28,multicenter=15,pediatric=11",0.11954586058855057,0.5020732098155551,0.2229519663585557,0.1982397703660859,0.024712195992469786,1.0020034551620483,0.9927116870880127,0.7571217795936898,0.6673615738062513,0.6673615738062513,0.7571217795936898,0.6527692648144496,0.8386005495180593,0.652769300097282,0.3821989000808884,ez,ez_probability,False,patient_balanced_bce,uniform,True,False,all,False,False,0,True,"early_high_gamma_slope,early_line_length_slope,onset_latency_high_gamma,onset_latency_line_length,onset_rank_high_gamma,onset_rank_line_length,high_gamma_top20pct_mean,line_length_top20pct_mean,hfo80_150_event_rate,hfo80_150_duration_fraction,hfo80_150_mean_envelope_z,hfo80_150_max_envelope_z"
