outer_fold,C,l1_ratio,inner_auroc,inner_balanced_accuracy,inner_macro_f1,inner_brier,selected,candidate_groups
1,0.1,0.5,0.48611111111111116,0.5,0.39495798319327735,0.25009406512645105,False,final:feature+raw
1,0.3,0.5,0.6319444444444444,0.5833333333333334,0.5714285714285714,0.23247212239904266,True,final:feature+raw
1,1.0,0.5,0.6319444444444444,0.5416666666666667,0.5408695652173914,0.29093205399291205,False,final:feature+raw
