fold_id,n_test_patients,fit_patients_before_dropout,fit_patients_after_dropout,train_subject_dropout_count,train_subject_dropout_subjects,center_count_string,test_loss,classification_threshold,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,worst_center_nez_f1,best_center_nez_f1,center_gap_nez_f1,center_hup_nez_f1,center_lzu_nez_f1,center_multicenter_nez_f1,center_pediatric_nez_f1,negative_anchor_gate,negative_anchor_gate_hup,negative_anchor_gate_lzu,negative_anchor_gate_multicenter,negative_anchor_gate_pediatric,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez
1,36,35,35,0,,hup=36,0.6834155652258131,0.6499999761581421,0.8326434598134187,0.6562011947892228,0.6420500023290114,0.8088137948447299,0.8593954633215082,0.9544478774219939,0.8984042819892609,0.6151790873862598,0.3579545121564517,0.3856957226687619,0.7873540775715009,0.9225015531490892,0.7873540775715009,0.554120642379811,0.4949576913327714,0.8294151835818503,0.7777777777777778,0.4949576913327714,0.4949576913327714,36.0,36.0,hup=36,0.6420500023290114,0.6420500023290114,0.0,0.6420500023290114,0.0,0.0,0.0,0.8984042819892609,0.8984042819892609,0.0,0.8984042819892609,0.0,0.0,0.0,0.11785388737916946,0.11785388737916946,0.11785388737916946,0.11785388737916946,0.11785388737916946,0.5146067357725568,0.34231744209925336,0.29559631480111015,0.04672112729814318,0.991810142993927,0.9803513288497925,0.8388328333787838,0.6200545807846694,0.6423392550209469,0.8183737889802305,0.7548097387699156,0.9247436859931114,0.7548100048100048,0.4392320783484718
