patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,negative_anchor_gate,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,positive_label,score_semantics,drop_high_ez_fraction_lzu,loss_mode,patient_loss_weighting,use_negative_anchor_head,use_view_gated_fusion,diffusion_center_mode,diffusion_score_residual,pretrain_masked_windows,pretrain_epochs,use_physics_dynamics,physics_state_features
0.76108424821054,0.6410985149597771,0.6410985149597771,0.76108424821054,0.8122188705608175,0.8122188705608175,0.8122188705608175,0.46997815935873666,0.46997815935873666,0.46997815935873666,0.7077858776940626,0.847229829007275,0.7077858776940626,0.5190453604994743,0.46997815935873666,0.7039419463691909,0.46997815935873666,0.46997815935873666,90.0,90.0,"hup=36,lzu=28,multicenter=15,pediatric=11",0.11946243196725845,0.5060353736082713,0.2553199056122038,0.22659961862696543,0.028720286985238392,1.001497006416321,0.9932364225387573,0.7578027465667915,0.6682942049077291,0.6682942049077291,0.7578027465667915,0.6557174277008903,0.8402216120484527,0.6557174277008903,0.38197245302560845,ez,ez_probability,False,patient_balanced_bce,uniform,True,False,all,False,False,0,True,"early_high_gamma_slope,early_line_length_slope,onset_latency_high_gamma,onset_latency_line_length,onset_rank_high_gamma,onset_rank_line_length,high_gamma_top20pct_mean,line_length_top20pct_mean,hfo80_150_event_rate,hfo80_150_duration_fraction,hfo80_150_mean_envelope_z,hfo80_150_max_envelope_z"
