experiment,analysis_status,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez_rate,predicted_ez_count_mae,predicted_ez_fraction_mae,truek_patient_macro_f1,n_patients,n_channels,true_ez_fraction,predicted_ez_fraction,valid_ez_auprc_patients,valid_ez_auroc_patients
P2-Q10,PRIMARY_CONFIRMATORY_LOCO,0.6311419997599801,0.3788423112059187,0.8834416883140416,0.64606625683875,0.48679729970894126,0.7795977906597905,0.6922093837535015,0.5555555555555556,9.63888888888889,0.09951515667218731,0.6514829133138088,36.0,3667.0,0.1679847286610308,0.12898827379329153,36.0,36.0
V3-QBC,PRIMARY_CONFIRMATORY_LOCO,0.6213037895905358,0.34567241501132107,0.8969351641697505,0.6375818592045682,0.5257242895123038,0.7820040595089924,0.7339506172839507,0.6111111111111112,10.944444444444445,0.11836235279000919,0.6757247156616764,36.0,3667.0,0.1679847286610308,0.09162803381510772,36.0,36.0
P2-Q10-CF,PRIMARY_CONFIRMATORY_LOCO,0.6354497257276263,0.3858289718848663,0.8850704795703862,0.656766951802106,0.5022423796149322,0.7862892344765399,0.6906415343915344,0.5555555555555556,10.25,0.10501372989769774,0.6540931604530822,36.0,3667.0,0.1679847286610308,0.13280610853558766,36.0,36.0
