patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,negative_anchor_gate,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,positive_label,score_semantics,drop_high_ez_fraction_lzu,loss_mode,patient_loss_weighting,use_negative_anchor_head,use_view_gated_fusion,diffusion_center_mode,diffusion_score_residual,pretrain_masked_windows,pretrain_epochs,use_physics_dynamics,physics_state_features
0.7620768697756494,0.6418604162751993,0.6418604162751993,0.7620768697756494,0.8132952902620095,0.8132952902620095,0.8132952902620095,0.470425542288389,0.470425542288389,0.470425542288389,0.7083609180707643,0.8472757457256085,0.7083609180707642,0.5188160539336142,0.470425542288389,0.7041678987029864,0.470425542288389,0.470425542288389,90.0,90.0,"hup=36,lzu=28,multicenter=15,pediatric=11",0.11950899809598922,0.5053642219967313,0.24622790382968054,0.21915271894799337,0.027075184881687163,1.0017788410186768,0.9936630606651307,0.7587107025309272,0.6695377130430328,0.6695377130430328,0.7587107025309272,0.6563027698857923,0.8405865867845159,0.6563028051686244,0.3821408914119006,ez,ez_probability,False,patient_balanced_bce,uniform,True,False,all,False,False,0,True,"early_high_gamma_slope,early_line_length_slope,onset_latency_high_gamma,onset_latency_line_length,onset_rank_high_gamma,onset_rank_line_length,high_gamma_top20pct_mean,line_length_top20pct_mean,hfo80_150_event_rate,hfo80_150_duration_fraction,hfo80_150_mean_envelope_z,hfo80_150_max_envelope_z"
