fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6622214516003927,0.7287548286580159,0.6061324129167672,0.6061324129167672,0.7287548286580159,0.7749484730505318,0.7749484730505318,0.7749484730505318,0.4373163527830026,0.4373163527830026,0.4373163527830026,0.6570085897786346,0.7939113886187228,0.6570085897786346,0.4957295719683136,0.4373163527830026,0.6266184251478369,0.5,0.4373163527830026,0.4373163527830026,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.5427333808687472,0.6531483352110805,0.11041495434233328,0.6531483352110805,0.5427333808687472,0.5480486425339366,0.6111421130952381,0.7490368739680793,0.6526919401083148,0.6526919401083148,0.7490368739680793,0.605264834593652,0.7961117763436723,0.605264834593652,0.3684813342617976,0.9948225816637807,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.607833163605796,0.7999509336060852,0.6275378211564202,0.6275378211564202,0.7999509336060852,0.8575675997395344,0.8575675997395344,0.8575675997395344,0.3975080425733058,0.3975080425733058,0.3975080425733058,0.7368634960187487,0.8975307445473829,0.7368634960187487,0.4492487877686262,0.3975080425733058,0.6958994708994708,0.5555555555555556,0.3975080425733058,0.3975080425733058,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.531946313047082,0.6706149085686556,0.13866859552157362,0.6390844526638065,0.531946313047082,0.6706149085686556,0.0,0.7834757834757835,0.6437926231049276,0.6437926231049276,0.7834757834757835,0.6513408651956175,0.8780795328547493,0.6513408651956176,0.3190154758026546,0.9873936971469407,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5994498961501651,0.7852274982122377,0.638028153255214,0.638028153255214,0.7852274982122377,0.8453749180895852,0.8453749180895852,0.8453749180895852,0.4306813884208427,0.4306813884208427,0.4306813884208427,0.7442863663038776,0.8929989702728824,0.7442863663038776,0.503779439104836,0.4306813884208427,0.7044877693428417,0.6111111111111112,0.4306813884208427,0.4306813884208427,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5039561094118136,0.7872756685632575,0.2833195591514439,0.6619604567989761,0.5039561094118136,0.7872756685632575,0.5582610342215796,0.7793251205141939,0.6655297403912046,0.6655297403912046,0.7793251205141939,0.65790810203464,0.8569678470279359,0.65790810203464,0.3711640697587415,1.0072645503034119,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6660020020272996,0.7022437961351264,0.609616106893884,0.609616106893884,0.7022437961351264,0.7446327118024368,0.7446327118024368,0.7446327118024368,0.4745995019853312,0.4745995019853312,0.4745995019853312,0.651857077567935,0.7743674417194197,0.651857077567935,0.5211677462375213,0.4745995019853312,0.6614638447971781,0.6111111111111112,0.4745995019853312,0.4745995019853312,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.5656296336745087,0.795899276162434,0.23026964248792536,0.795899276162434,0.5656296336745087,0.7589852008456659,0.5932019668348583,0.7066961815163254,0.6547359480404118,0.6547359480404118,0.7066961815163254,0.6513320124246174,0.788208962078961,0.6513320124246174,0.43931067738188073,1.0088137325524589,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5837619437111748,0.807369373016944,0.7184160773014278,0.7184160773014278,0.807369373016944,0.8523554563347789,0.8523554563347789,0.8523554563347789,0.5844766982680768,0.5844766982680768,0.5844766982680768,0.7413997400832328,0.8616721603501545,0.741399740083233,0.6386149544984178,0.5844766982680768,0.7865332244008714,0.7222222222222222,0.5844766982680768,0.5844766982680768,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.618274624638031,0.8314237614237614,0.21314913678573044,0.7793792535586638,0.618274624638031,0.8314237614237614,0.6359577922077922,0.7865814696485623,0.7270250002088922,0.7270250002088922,0.7865814696485623,0.719242724287469,0.8534798341624082,0.719242724287469,0.5063042048732264,1.2169891169822982,top_true_ez_count
