fold_id,n_test_patients,fit_patients_before_dropout,fit_patients_after_dropout,train_subject_dropout_count,train_subject_dropout_subjects,center_count_string,test_loss,classification_threshold,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,worst_center_nez_f1,best_center_nez_f1,center_gap_nez_f1,center_hup_nez_f1,center_lzu_nez_f1,center_multicenter_nez_f1,center_pediatric_nez_f1,negative_anchor_gate,negative_anchor_gate_hup,negative_anchor_gate_lzu,negative_anchor_gate_multicenter,negative_anchor_gate_pediatric,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez
1,36,35,35,0,,hup=36,0.6901388449801339,0.699999988079071,0.8321471069582864,0.6343871735657793,0.6218541994298616,0.8030832779532863,0.8542068116652461,0.9606427462226065,0.8986574592145316,0.5483618314758666,0.30813160090895253,0.34505093964519185,0.7809799439562943,0.9180500270426073,0.7809799439562943,0.5402543089064276,0.4449170712731126,0.7891975308641975,0.6944444444444444,0.4449170712731126,0.4449170712731126,36.0,36.0,hup=36,0.6218541994298616,0.6218541994298616,0.0,0.6218541994298616,0.0,0.0,0.0,0.8986574592145316,0.8986574592145316,0.0,0.8986574592145316,0.0,0.0,0.0,0.11904493719339371,0.11904493719339371,0.11904493719339371,0.11904493719339371,0.11904493719339371,0.5384946862856547,0.37516865299807656,0.34087200297249687,0.03429665002557966,0.998981237411499,0.9819734692573547,0.8385601308971912,0.607582355369966,0.6293470362296273,0.8142595173604867,0.7380867248123886,0.9186952488021891,0.7380867248123886,0.425527583656058
