fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,mean_broad_bce_loss,eval_target_match_rate,eval_core_rank_loss_for_diagnostic,eval_soft_mrr_loss_for_diagnostic,eval_core_distill_loss_for_diagnostic,target_match_rate,matched_channels,total_valid_channels,sum_pseudo_core_q,n_core_positive_channels,mean_pseudo_core_q,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6425354480743408,0.7444925824987866,0.6274508861975218,0.6274508861975218,0.7444925824987866,0.793694302559159,0.793694302559159,0.793694302559159,0.4612074698358845,0.4612074698358845,0.4612074698358845,0.6839586590778042,0.8200642901696523,0.6839586590778042,0.4986184230218675,0.4612074698358845,0.6187746256895194,0.4444444444444444,0.4612074698358845,0.4612074698358845,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6425354480743408,1.0,18.00988335079617,2.529206805759006,0.23637879888216654,1.0,1817.0,1817.0,273.4660873413086,430.0,0.1505041757519585,0.7622454595487067,0.6709713116815613,0.6709713116815613,0.7622454595487067,0.6266393923643131,0.8098462320168056,0.6266393923643132,0.3693430218123729,0.6274508861975218,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.6141397423214383,0.7983751623187554,0.6181352596084747,0.6181352596084747,0.7983751623187554,0.8584266208586133,0.8584266208586133,0.8584266208586133,0.3778438983583363,0.3778438983583363,0.3778438983583363,0.732210087114018,0.8975035741619217,0.732210087114018,0.4328838067492169,0.3778438983583363,0.5861111111111111,0.3888888888888889,0.3778438983583363,0.3778438983583363,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.6141397423214383,1.0,17.553006807963055,2.3327928913964167,0.17283316287729475,1.0,1755.0,1755.0,197.61919975280762,328.0,0.1126035326226824,0.7846153846153846,0.6456673987727964,0.6456673987727964,0.7846153846153846,0.6843881928658109,0.8881006573295267,0.684388192865811,0.3622737752067989,0.6181352596084747,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5742486814657847,0.8047075335233149,0.663516805621025,0.663516805621025,0.8047075335233149,0.8604274724680363,0.8604274724680363,0.8604274724680363,0.46660613877401363,0.46660613877401363,0.46660613877401363,0.7680747180774399,0.9022731481333417,0.7680747180774399,0.5311309651123108,0.46660613877401363,0.7494444444444444,0.6111111111111112,0.46660613877401363,0.46660613877401363,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5742486814657847,1.0,17.463992966545952,2.257383147875468,0.230462693505817,1.0,1867.0,1867.0,269.38615226745605,389.0,0.14428824438535406,0.7964649169791109,0.6915080129821791,0.6915080129821791,0.7964649169791109,0.7037005471856291,0.887449170040438,0.7037005471856292,0.41706760564284817,0.663516805621025,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6618688106536865,0.6927084555876676,0.6044182789071982,0.6044182789071982,0.6927084555876676,0.7367710129154477,0.7367710129154477,0.7367710129154477,0.47206554489894903,0.47206554489894903,0.47206554489894903,0.6536350921375217,0.7779057006157593,0.6536350921375217,0.5072180499646499,0.47206554489894903,0.6962962962962963,0.6111111111111112,0.47206554489894903,0.47206554489894903,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6618688106536865,1.0,14.985540919833714,2.5673172738817005,0.3678933001226849,1.0,1807.0,1807.0,204.23152923583984,553.0,0.11302242901817368,0.6956281128942999,0.6417071158909933,0.6417071158909933,0.6956281128942999,0.6319870447118948,0.7868882256429434,0.6319870447118948,0.41737470755973755,0.6044182789071982,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5915011829800076,0.8067245591416086,0.7172074489410392,0.7172074489410392,0.8067245591416086,0.8498968259285637,0.8498968259285637,0.8498968259285637,0.5845180719535148,0.5845180719535148,0.5845180719535148,0.7436442248414522,0.8609838033787391,0.7436442248414522,0.6409691150718346,0.5845180719535148,0.7777623969484434,0.7222222222222222,0.5845180719535148,0.5845180719535148,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5915011829800076,1.0,13.111636479695639,2.1665740278032093,0.24800377587477365,1.0,1565.0,1565.0,223.09719467163086,417.0,0.1425541180010421,0.7853035143769969,0.7253904193718196,0.7253904193718196,0.7853035143769969,0.7160884532791885,0.8427225754800233,0.7160884532791885,0.5259694263104822,0.7172074489410392,top_true_ez_count
