fold_id,n_test_patients,fit_patients_before_dropout,fit_patients_after_dropout,train_subject_dropout_count,train_subject_dropout_subjects,center_count_string,test_loss,classification_threshold,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,worst_center_nez_f1,best_center_nez_f1,center_gap_nez_f1,center_hup_nez_f1,center_lzu_nez_f1,center_multicenter_nez_f1,center_pediatric_nez_f1,negative_anchor_gate,negative_anchor_gate_hup,negative_anchor_gate_lzu,negative_anchor_gate_multicenter,negative_anchor_gate_pediatric,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez
1,36,35,35,0,,hup=36,0.6818845205836825,0.6499999761581421,0.8257932279540589,0.6744696045002181,0.6469739406484991,0.8099032749606906,0.8685379602984343,0.9328790208129816,0.8927175230108921,0.5289854898188231,0.4160601881874546,0.4012303582861058,0.7820040595089923,0.9187305636763387,0.7820040595089924,0.5257242895123038,0.4693127800965155,0.7339506172839507,0.6111111111111112,0.4693127800965155,0.4693127800965155,36.0,36.0,hup=36,0.6469739406484991,0.6469739406484991,0.0,0.6469739406484991,0.0,0.0,0.0,0.8927175230108921,0.8927175230108921,0.0,0.8927175230108921,0.0,0.0,0.0,0.11763309687376022,0.11763309687376022,0.11763309687376022,0.11763309687376022,0.11763309687376022,0.513254937198427,0.3080357213815053,0.2723555448982451,0.03568017648326026,0.9904087781906128,0.9672499299049377,0.828197436596673,0.6382799231250559,0.6537081339712919,0.8169357374644932,0.7513158342804361,0.9279472175275865,0.751315834280436,0.4276551930660579
