fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6632473799917433,0.7287548286580159,0.6061324129167672,0.6061324129167672,0.7287548286580159,0.7749484730505318,0.7749484730505318,0.7749484730505318,0.4373163527830026,0.4373163527830026,0.4373163527830026,0.6569909395118015,0.7938343905829021,0.6569909395118013,0.4955430502892779,0.4373163527830026,0.6266184251478369,0.5,0.4373163527830026,0.4373163527830026,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.5427333808687472,0.6531483352110805,0.11041495434233328,0.6531483352110805,0.5427333808687472,0.5480486425339366,0.6111421130952381,0.7490368739680793,0.6526919401083148,0.6526919401083148,0.7490368739680793,0.6052438758572123,0.79610463287788,0.6052438758572124,0.3685126969218847,0.9947759512440218,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.607400096125073,0.7997441602424339,0.6263612114967932,0.6263612114967932,0.7997441602424339,0.857316025676084,0.857316025676084,0.857316025676084,0.3954063973175024,0.3954063973175024,0.3954063973175024,0.7327251604018303,0.8973492416625829,0.7327251604018301,0.4515558161809064,0.3954063973175024,0.6909957058507783,0.5555555555555556,0.3954063973175024,0.3954063973175024,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.5332146387955186,0.6623010912384448,0.12908645244292627,0.6436479447272986,0.5332146387955186,0.6623010912384448,0.0,0.7834757834757835,0.6437926231049276,0.6437926231049276,0.7834757834757835,0.6530885193224742,0.8796701506538398,0.6530885193224741,0.3207508044481925,0.9866899669194099,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.6004510058297051,0.7845621622175604,0.6372056552252691,0.6372056552252691,0.7845621622175604,0.8449119551266222,0.8449119551266222,0.8449119551266222,0.42949935532391603,0.42949935532391603,0.42949935532391603,0.7445039469162595,0.8930793553102792,0.7445039469162595,0.5041573440992982,0.42949935532391603,0.7045975629308963,0.6111111111111112,0.42949935532391603,0.42949935532391603,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5039561094118136,0.7872756685632575,0.2833195591514439,0.6619604567989761,0.5039561094118136,0.7872756685632575,0.550858551952076,0.7782538832351366,0.6639060983542688,0.6639060983542688,0.7782538832351366,0.6580055031637975,0.8570647396270115,0.6580055031637975,0.3714247795932598,1.0059564913324248,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6670168969366286,0.7022437961351264,0.609616106893884,0.609616106893884,0.7022437961351264,0.7446327118024368,0.7446327118024368,0.7446327118024368,0.4745995019853312,0.4745995019853312,0.4745995019853312,0.6518198573432604,0.7743059860616206,0.6518198573432604,0.5211200367619421,0.4745995019853312,0.6614638447971781,0.6111111111111112,0.4745995019853312,0.4745995019853312,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.5656296336745087,0.795899276162434,0.23026964248792536,0.795899276162434,0.5656296336745087,0.7589852008456659,0.5932019668348583,0.7066961815163254,0.6547359480404118,0.6547359480404118,0.7066961815163254,0.6513233601841197,0.7882143866799357,0.6513233601841196,0.4393490753518322,1.008801805183564,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5849503179391226,0.807369373016944,0.7184160773014278,0.7184160773014278,0.807369373016944,0.8523554563347789,0.8523554563347789,0.8523554563347789,0.5844766982680768,0.5844766982680768,0.5844766982680768,0.7412575143532276,0.8616302783658338,0.7412575143532276,0.6386030387072936,0.5844766982680768,0.7865332244008714,0.7222222222222222,0.5844766982680768,0.5844766982680768,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.618274624638031,0.8314237614237614,0.21314913678573044,0.7793792535586638,0.618274624638031,0.8314237614237614,0.6359577922077922,0.7865814696485623,0.7270250002088922,0.7270250002088922,0.7865814696485623,0.7192260129178888,0.8534667220962052,0.7192260129178887,0.5062746804163075,1.216986138034517,top_true_ez_count
