classification_threshold,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,predicted_nez_count_mae,predicted_nez_fraction_mae,macro_topk_recall,ez_recall_at_true_count,nez_count_mae,nez_fraction_mae,decision_rule,threshold_source,true_count_used_for_prediction,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,worst_center_nez_f1,best_center_nez_f1,center_gap_nez_f1,center_hup_nez_f1,center_lzu_nez_f1,center_multicenter_nez_f1,center_pediatric_nez_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,analysis_status,training_mode,inner_crossfit_used,path_head_used,fold_validation_thresholds,selection_objective
0.44999999999999996,0.636805517316399,0.611088876602521,0.5798940612995555,0.6279401277431933,0.6683403280288601,0.8086392416553497,0.7162926717351594,0.5649150643629548,0.4135385115496922,0.4434954508639515,0.6666972835865783,0.7237079769570601,0.6666972835865782,0.5836829941093923,0.5222754552330636,0.7975829725829726,0.7142857142857143,16.857142857142858,0.17359346637226927,0.5222754552330636,0.5222754552330636,16.857142857142858,0.17359346637226927,fixed_nez_probability_threshold,fold_validation_macro_f1,False,21.0,21.0,lzu=21,0.5798940612995555,0.5798940612995555,0.0,0.0,0.5798940612995555,0.0,0.0,0.7162926717351594,0.7162926717351594,0.0,0.0,0.7162926717351594,0.0,0.0,0.6450256889304063,0.5983930043967502,0.5990494438990541,0.6312011076658066,0.6487480909820396,0.72987315165348,0.6487480909820396,0.5198188247119735,posthoc_sensitivity_not_primary,direct_outer_only,False,False,0.450000,f1
