experiment,analysis_status,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez_rate,predicted_ez_count_mae,predicted_ez_fraction_mae,truek_patient_macro_f1,n_patients,n_channels,true_ez_fraction,predicted_ez_fraction,valid_ez_auprc_patients,valid_ez_auroc_patients
P2-Q10,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6487672375803516,0.46497739213621997,0.8325570830244834,0.6487672375803516,0.5211757734041642,0.740946917213695,0.6886285891121532,0.5625,0.0,0.0,0.6487672375803516,80.0,7635.0,0.22829076620825148,0.22829076620825148,80.0,80.0
V3-QBC,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6572080494563401,0.48647002842716935,0.8279460704855109,0.6572080494563401,0.5552540713183796,0.7328889767325487,0.775641728613139,0.6875,0.0,0.0,0.6572080494563401,80.0,7635.0,0.22829076620825148,0.22829076620825148,80.0,80.0
P2-Q10-CF,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6503983337462481,0.46793121141610766,0.8328654560763884,0.6503983337462481,0.5340242781131186,0.7445908122028875,0.7464776809403334,0.6625,0.0,0.0,0.6503983337462481,80.0,7635.0,0.22829076620825148,0.22829076620825148,80.0,80.0
