fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,mean_broad_bce_loss,eval_target_match_rate,eval_core_rank_loss_for_diagnostic,eval_soft_mrr_loss_for_diagnostic,eval_core_distill_loss_for_diagnostic,target_match_rate,matched_channels,total_valid_channels,sum_pseudo_core_q,n_core_positive_channels,mean_pseudo_core_q,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6452848712603251,0.7351631441287578,0.6205967281343241,0.6205967281343241,0.7351631441287578,0.7854169415595189,0.7854169415595189,0.7854169415595189,0.45577651470912894,0.45577651470912894,0.45577651470912894,0.6844214594947461,0.820389271877352,0.6844214594947461,0.5177922533518041,0.45577651470912894,0.6534968479117416,0.5,0.45577651470912894,0.45577651470912894,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6452848712603251,1.0,18.58521885342068,2.4534524944093494,0.27700430154800415,1.0,1817.0,1817.0,273.4660873413086,430.0,0.1505041757519585,0.7534397358282884,0.6587850639660636,0.6587850639660636,0.7534397358282884,0.6290907261783002,0.8145599642257352,0.6290907261783001,0.36950146776996406,0.6534968479117416,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.6237166921297709,0.7983751623187554,0.6181352596084747,0.6181352596084747,0.7983751623187554,0.8584266208586133,0.8584266208586133,0.8584266208586133,0.3778438983583363,0.3778438983583363,0.3778438983583363,0.7312800197905506,0.8970727684547666,0.7312800197905506,0.43014264057489526,0.3778438983583363,0.5796296296296296,0.3888888888888889,0.3778438983583363,0.3778438983583363,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.6237166921297709,1.0,17.589879989624023,2.381325191921658,0.1932534525791804,1.0,1755.0,1755.0,197.61919975280762,328.0,0.1126035326226824,0.7846153846153846,0.6456673987727964,0.6456673987727964,0.7846153846153846,0.681467602167262,0.8869719713871581,0.681467602167262,0.3578306037106616,0.5796296296296296,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5765070683426328,0.8016757350438533,0.6642260743225078,0.6642260743225078,0.8016757350438533,0.8571084347343214,0.8571084347343214,0.8571084347343214,0.4713437139106938,0.4713437139106938,0.4713437139106938,0.7702786881904128,0.9024980974860735,0.7702786881904128,0.5324048894805793,0.4713437139106938,0.7200080515297906,0.6111111111111112,0.4713437139106938,0.4713437139106938,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5765070683426328,1.0,17.34369224972195,2.269803762435913,0.18514768779277802,1.0,1867.0,1867.0,269.38615226745605,389.0,0.14428824438535406,0.7932512051419389,0.6866370868713714,0.6866370868713714,0.7932512051419389,0.7059546876032714,0.8879349634938963,0.7059546876032713,0.4124583918524229,0.7200080515297906,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6526747478379143,0.7033005524802367,0.6141881367894936,0.6141881367894936,0.7033005524802367,0.7432903228281278,0.7432903228281278,0.7432903228281278,0.48508595075085936,0.48508595075085936,0.48508595075085936,0.6682408722671711,0.7810857912745366,0.6682408722671712,0.5294157456541837,0.48508595075085936,0.7599537037037037,0.6666666666666666,0.48508595075085936,0.48508595075085936,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6526747478379143,1.0,14.705831739637587,2.240089919832018,0.4008276147974862,1.0,1807.0,1807.0,204.23152923583984,553.0,0.11302242901817368,0.7111234089651356,0.6599474809001791,0.6599474809001791,0.7111234089651356,0.6426062278827103,0.7858441914471221,0.6426062278827103,0.4387706933969821,0.7599537037037037,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5902374188105265,0.7912762977013588,0.7070895682502276,0.7070895682502276,0.7912762977013588,0.8366866139421075,0.8366866139421075,0.8366866139421075,0.5774925225583477,0.5774925225583477,0.5774925225583477,0.7367084207601234,0.8581410622824355,0.7367084207601234,0.6193147499001147,0.5774925225583477,0.7553071364046973,0.6666666666666666,0.5774925225583477,0.5774925225583477,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5902374188105265,1.0,13.163530402713352,2.075272970729404,0.49565331472290886,1.0,1565.0,1565.0,223.09719467163086,417.0,0.1425541180010421,0.7712460063897764,0.707410030164022,0.707410030164022,0.7712460063897764,0.6831816776543922,0.8248082991018529,0.6831816776543922,0.4693311057193872,0.7553071364046973,top_true_ez_count
