fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6647302640808953,0.7287548286580159,0.6061324129167672,0.6061324129167672,0.7287548286580159,0.7749484730505318,0.7749484730505318,0.7749484730505318,0.4373163527830026,0.4373163527830026,0.4373163527830026,0.6568438798255583,0.7937903738219942,0.6568438798255583,0.4952347343321586,0.4373163527830026,0.6266184251478369,0.5,0.4373163527830026,0.4373163527830026,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.5427333808687472,0.6531483352110805,0.11041495434233328,0.6531483352110805,0.5427333808687472,0.5480486425339366,0.6111421130952381,0.7490368739680793,0.6526919401083148,0.6526919401083148,0.7490368739680793,0.6051944132392146,0.7961201947810223,0.6051944132392146,0.368496414805181,0.994698872254742,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.6124958230389489,0.7844086123465703,0.5921649330879767,0.5921649330879767,0.7844086123465703,0.8485480432975426,0.8485480432975426,0.8485480432975426,0.33578182287841085,0.33578182287841085,0.33578182287841085,0.7206474915369744,0.8938360072871823,0.7206474915369744,0.4171521258547929,0.33578182287841085,0.6876006441223832,0.5,0.33578182287841085,0.33578182287841085,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.5337684795694995,0.6210365936361253,0.08726811406662582,0.5966626745503865,0.5337684795694995,0.6210365936361253,0.0,0.7698005698005698,0.6212953150905021,0.6212953150905021,0.7698005698005698,0.6648424547490044,0.8822150909000877,0.6648424547490044,0.3345786818150567,0.9200137232931248,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.6017881168259515,0.7845621622175604,0.6372056552252691,0.6372056552252691,0.7845621622175604,0.8449119551266222,0.8449119551266222,0.8449119551266222,0.42949935532391603,0.42949935532391603,0.42949935532391603,0.7444969849422007,0.8931687761393304,0.7444969849422007,0.5040379115273765,0.42949935532391603,0.7045975629308963,0.6111111111111112,0.42949935532391603,0.42949935532391603,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5039561094118136,0.7872756685632575,0.2833195591514439,0.6619604567989761,0.5039561094118136,0.7872756685632575,0.550858551952076,0.7782538832351366,0.6639060983542688,0.6639060983542688,0.7782538832351366,0.6580402892813536,0.857023024664171,0.6580402892813536,0.37133641542691415,1.0059266331894443,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6664594676759508,0.6969541139725677,0.6021496622101989,0.6021496622101989,0.6969541139725677,0.7408542187012519,0.7408542187012519,0.7408542187012519,0.4634451057191462,0.4634451057191462,0.4634451057191462,0.6500407076966961,0.7745302209622404,0.6500407076966961,0.5198089829322449,0.4634451057191462,0.6676797676797677,0.6111111111111112,0.4634451057191462,0.4634451057191462,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.5635904493482392,0.7644890197521776,0.20089857040393844,0.7644890197521776,0.5635904493482392,0.7589852008456659,0.5829652371902339,0.7022689540675152,0.6495244151806443,0.6495244151806443,0.7022689540675152,0.6503456570078823,0.7878934169120536,0.6503456570078823,0.4380188096749572,1.0004576520102193,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5864309502972497,0.805191548376166,0.7184034752650162,0.7184034752650162,0.805191548376166,0.8499782832433201,0.8499782832433201,0.8499782832433201,0.5868286672867126,0.5868286672867126,0.5868286672867126,0.7381232981764537,0.8604677358775141,0.7381232981764537,0.6357159852987152,0.5868286672867126,0.7865256244616708,0.7222222222222222,0.5868286672867126,0.5868286672867126,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.6152918930838708,0.7960437710437711,0.18075187795990033,0.7921768726062829,0.6152918930838708,0.7960437710437711,0.6530708874458875,0.7853035143769969,0.7253904193718196,0.7253904193718196,0.7853035143769969,0.7174546077423775,0.8525054058663235,0.7174546077423776,0.5056143833245614,1.2222865859852332,top_true_ez_count
