model,seed,outer_fold,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,precision_nez,recall_nez,f1_nez,precision_ez,recall_ez,f1_ez,AUROC_NEZ,AUPRC_NEZ,AUROC_EZ,AUPRC_EZ,MCC,TN,FP,FN,TP,n_channels,n_patients,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_accuracy
rbf_svm,42,1,0.7297743533296642,0.5518217333713384,0.5802487407176611,0.5518217333713384,0.5533290776413453,0.701190836690138,0.7849872773536896,0.889689978370584,0.834065562690098,0.37551020408163266,0.21395348837209302,0.2725925925925926,0.6527925420432252,0.8521664235586592,0.6527925420432253,0.34503513101471517,0.12897486336269268,92,338,153,1234,1817,18,0.49787310760710896,0.20591413924390675,0.7898320759703111,0.7097817088670233
rbf_svm,42,2,0.7088319088319088,0.5896740988257816,0.5720001715412986,0.5896740988257816,0.5761192153333576,0.7246439099921232,0.849618320610687,0.779957953749124,0.8132992327365729,0.2943820224719101,0.39939024390243905,0.3389391979301423,0.6503409848394209,0.8880312265126833,0.6503409848394209,0.27973850687749835,0.1607053265858681,131,197,314,1113,1755,18,0.5312944139037119,0.2745838501243911,0.7880049776830326,0.7113936289169805
rbf_svm,42,3,0.6711301553294055,0.5365828205279837,0.5323558730686161,0.5365828205279837,0.5331481137577256,0.6811899297888186,0.8076923076923077,0.7672530446549392,0.7869535045107564,0.2570194384449244,0.3059125964010283,0.2793427230046948,0.5592659781334465,0.8133848109334095,0.5592659781334466,0.28226190163827475,0.06880898480563136,119,270,344,1134,1867,18,0.5378240666654737,0.3055782435743366,0.770069889756611,0.682899486607718
rbf_svm,42,4,0.6447149972329829,0.5458885995195122,0.5554626008268323,0.5458885995195122,0.5458803726610819,0.6280666974830305,0.7191977077363897,0.8006379585326954,0.7577358490566037,0.39172749391727496,0.2911392405063291,0.33402489626556015,0.6281021887284379,0.8046771405969007,0.6281021887284379,0.4019599130733439,0.10089798962621756,161,392,250,1004,1807,18,0.485481692998784,0.2633339538502433,0.7076294321473249,0.638711883290473
rbf_svm,42,5,0.5961661341853035,0.526991995253971,0.5235341150415078,0.526991995253971,0.5218454017720745,0.6098980037073588,0.7495164410058027,0.6750871080139372,0.7103574702108157,0.2975517890772128,0.37889688249400477,0.3333333333333333,0.5898946348147962,0.8175543730176129,0.5898946348147963,0.30467073734194255,0.05040764709870064,158,259,373,775,1565,18,0.4447781021355308,0.2413829233500251,0.6481732809210364,0.5912574311337557
