outer_fold,threshold_role,threshold,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,failure_precision,failure_recall,specificity,brier,ece,tn,fp,fn,tp
1,threshold_05,0.5,0.3333333333333333,0.0,0.25,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2828255119786694,0.24434224764506024,0,2,0,1
1,inner_selected_threshold,0.5278471112251282,0.3333333333333333,0.0,0.25,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2828255119786694,0.24434224764506024,0,2,0,1
