classification_threshold,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,predicted_nez_count_mae,predicted_nez_fraction_mae,macro_topk_recall,ez_recall_at_true_count,nez_count_mae,nez_fraction_mae,decision_rule,threshold_source,true_count_used_for_prediction,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,worst_center_nez_f1,best_center_nez_f1,center_gap_nez_f1,center_hup_nez_f1,center_lzu_nez_f1,center_multicenter_nez_f1,center_pediatric_nez_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,analysis_status,training_mode,inner_crossfit_used,path_head_used,fold_validation_thresholds,selection_objective
0.39999999999999997,0.8136124392068831,0.6683043836069458,0.6444896255557553,0.8054662895049053,0.8686473132317128,0.9147046843755806,0.8844304664035126,0.48933205376651817,0.42190408283831093,0.4045487847079981,0.790254637808827,0.92158974863445,0.790254637808827,0.5196266011322783,0.45578932974411024,0.6839268755935421,0.5833333333333334,10.277777777777779,0.10460892385848791,0.45578932974411024,0.45578932974411024,10.277777777777779,0.10460892385848791,fixed_nez_probability_threshold,fold_validation_macro_f1,False,36.0,36.0,hup=36,0.6444896255557553,0.6444896255557553,0.0,0.6444896255557553,0.0,0.0,0.0,0.8844304664035126,0.8844304664035126,0.0,0.8844304664035126,0.0,0.0,0.0,0.8161985274065994,0.6356038258693126,0.6453936547398916,0.80881599852906,0.753685985433773,0.9259113932117995,0.753685985433773,0.3940375139358401,posthoc_sensitivity_not_primary,direct_outer_only,False,False,0.400000,f1
