scope,success_auprc,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,success_precision,success_recall,failure_precision,failure_recall,specificity_for_failure,brier,ece,true_failure_pred_failure,true_failure_pred_success,true_success_pred_failure,true_success_pred_success,tn,fp,fn,tp
pooled_oof,0.569946953917321,0.4884308715633362,0.5192796610169491,0.5442622950819672,0.5660573180799622,0.5547669491525423,0.5899280575539568,0.6116504854368932,0.7875,0.5277777777777778,0.3220338983050847,0.3220338983050847,0.2693592252244747,0.1685509002751396,19.0,40.0,17.0,63.0,19.0,40.0,17.0,63.0
fold_mean,0.6182483610919663,0.5597509845951483,0.5392557932263815,0.5404071829066165,0.5607657240357534,0.5584224598930481,0.5907407407407408,0.6065963987703118,0.7941176470588236,0.6282051282051282,0.32272727272727275,0.32272727272727275,0.2689842983821028,0.21549425156221833,3.8,8.0,3.4,12.6,3.8,8.0,3.4,12.6
fold_std,0.05733692610497405,0.095911226978338,0.08440831083472909,0.08736019880933266,0.08564933606693378,0.09200308587842351,0.10297769841864861,0.04581148901405153,0.2153639944059944,0.2551249838734923,0.09364567963856027,0.09364567963856027,0.04305272286009107,0.09261307971328547,1.0954451150103321,1.224744871391589,3.6469165057620936,3.0495901363953815,1.0954451150103321,1.224744871391589,3.6469165057620936,3.0495901363953815
