fold_id,n_test_patients,center_count_string,test_loss,patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,top1_is_ez_rate,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,worst_center_f1,best_center_f1,center_gap_f1,center_hup_patient_macro_f1,center_lzu_patient_macro_f1,center_multicenter_patient_macro_f1,center_pediatric_patient_macro_f1,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,selection_score,strategy
1,18,"hup=9,lzu=5,multicenter=2,pediatric=2",0.6635210050476922,0.7287548286580159,0.6061324129167672,0.6061324129167672,0.7287548286580159,0.7749484730505318,0.7749484730505318,0.7749484730505318,0.4373163527830026,0.4373163527830026,0.4373163527830026,0.6569597364876939,0.7937709402412425,0.6569597364876939,0.4955402298760194,0.4373163527830026,0.6266184251478369,0.5,0.4373163527830026,0.4373163527830026,18.0,18.0,"hup=9,lzu=5,multicenter=2,pediatric=2",0.5427333808687472,0.6531483352110805,0.11041495434233328,0.6531483352110805,0.5427333808687472,0.5480486425339366,0.6111421130952381,0.7490368739680793,0.6526919401083148,0.6526919401083148,0.7490368739680793,0.6052480676045002,0.7960989541071497,0.6052480676045003,0.3685203089782432,0.9947752461407072,top_true_ez_count
2,18,"hup=7,lzu=4,multicenter=7",0.6075869003931681,0.7997441602424339,0.6263612114967932,0.6263612114967932,0.7997441602424339,0.857316025676084,0.857316025676084,0.857316025676084,0.3954063973175024,0.3954063973175024,0.3954063973175024,0.7328585547185184,0.8973811217904591,0.7328585547185184,0.4519585239797459,0.3954063973175024,0.6909957058507783,0.5555555555555556,0.3954063973175024,0.3954063973175024,18.0,18.0,"hup=7,lzu=4,multicenter=7",0.5332146387955186,0.6623010912384448,0.12908645244292627,0.6436479447272986,0.5332146387955186,0.6623010912384448,0.0,0.7834757834757835,0.6437926231049276,0.6437926231049276,0.7834757834757835,0.6531355222452014,0.8796843645402432,0.6531355222452014,0.3211658759438131,0.9867906438691197,top_true_ez_count
3,18,"hup=11,lzu=3,multicenter=2,pediatric=2",0.6006600558757782,0.7845621622175604,0.6372056552252691,0.6372056552252691,0.7845621622175604,0.8449119551266222,0.8449119551266222,0.8449119551266222,0.42949935532391603,0.42949935532391603,0.42949935532391603,0.7444869608855651,0.8930977348778291,0.7444869608855651,0.5041595811791332,0.42949935532391603,0.7045975629308963,0.6111111111111112,0.42949935532391603,0.42949935532391603,18.0,18.0,"hup=11,lzu=3,multicenter=2,pediatric=2",0.5039561094118136,0.7872756685632575,0.2833195591514439,0.6619604567989761,0.5039561094118136,0.7872756685632575,0.550858551952076,0.7782538832351366,0.6639060983542688,0.6639060983542688,0.7782538832351366,0.6579794135756302,0.8570298481582831,0.6579794135756302,0.37139912662769514,1.0059570506023836,top_true_ez_count
4,18,"hup=2,lzu=10,multicenter=1,pediatric=5",0.6672706339094374,0.7022437961351264,0.609616106893884,0.609616106893884,0.7022437961351264,0.7446327118024368,0.7446327118024368,0.7446327118024368,0.4745995019853312,0.4745995019853312,0.4745995019853312,0.6518566489111003,0.7743339804998076,0.6518566489111003,0.5210033093245058,0.4745995019853312,0.6614638447971781,0.6111111111111112,0.4745995019853312,0.4745995019853312,18.0,18.0,"hup=2,lzu=10,multicenter=1,pediatric=5",0.5656296336745087,0.795899276162434,0.23026964248792536,0.795899276162434,0.5656296336745087,0.7589852008456659,0.5932019668348583,0.7066961815163254,0.6547359480404118,0.6547359480404118,0.7066961815163254,0.6513118238634561,0.7882253005896624,0.6513118238634561,0.4393532059740835,1.0087726233242051,top_true_ez_count
5,18,"hup=7,lzu=6,multicenter=3,pediatric=2",0.5850689146253798,0.805191548376166,0.7184034752650162,0.7184034752650162,0.805191548376166,0.8499782832433201,0.8499782832433201,0.8499782832433201,0.5868286672867126,0.5868286672867126,0.5868286672867126,0.7382072732084632,0.8603728686647782,0.7382072732084631,0.6358672563929568,0.5868286672867126,0.7865256244616708,0.7222222222222222,0.5868286672867126,0.5868286672867126,18.0,18.0,"hup=7,lzu=6,multicenter=3,pediatric=2",0.6152918930838708,0.7960437710437711,0.18075187795990033,0.7921768726062829,0.6152918930838708,0.7960437710437711,0.6530708874458875,0.7853035143769969,0.7253904193718196,0.7253904193718196,0.7853035143769969,0.7174587855847725,0.8525226290557091,0.7174587855847726,0.5055421268982069,1.2223244037587937,top_true_ez_count
