outer_fold,threshold,success_auprc,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,success_precision,success_recall,failure_precision,failure_recall,specificity_for_failure,brier,ece,true_failure_pred_failure,true_failure_pred_success,true_success_pred_failure,true_success_pred_success,tn,fp,fn,tp
1,0.36,0.8333333333333333,0.6388888888888888,0.6666666666666666,0.8285714285714285,0.8285714285714286,0.8333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.75,1.0,1.0,0.20233350138763373,0.2909575700934053,3,0,1,2,3,0,1,2
