scope,success_auprc,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,success_precision,success_recall,failure_precision,failure_recall,specificity_for_failure,brier,ece,true_failure_pred_failure,true_failure_pred_success,true_success_pred_failure,true_success_pred_success,tn,fp,fn,tp
pooled_oof,0.9166666666666665,0.9166666666666665,0.888888888888889,0.8285714285714285,0.8285714285714286,0.8333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.75,1.0,1.0,0.1435033253084537,0.28474569034602804,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0
fold_mean,0.9166666666666665,0.9166666666666665,0.888888888888889,0.8285714285714285,0.8285714285714286,0.8333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.75,1.0,1.0,0.1435033253084537,0.28474569034602804,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0
fold_std,,,,,,,,,,,,,,,,,,,,,,
