scope,success_auprc,failure_auprc,auroc,macro_f1,weighted_f1,balanced_accuracy,accuracy,success_precision,success_recall,failure_precision,failure_recall,specificity_for_failure,brier,ece,true_failure_pred_failure,true_failure_pred_success,true_success_pred_failure,true_success_pred_success,tn,fp,fn,tp
pooled_oof,0.6016513760916771,0.4741864949076062,0.5271186440677966,0.545464135021097,0.5548508029019822,0.5457627118644068,0.5539568345323741,0.6153846153846154,0.6,0.47540983606557374,0.4915254237288136,0.4915254237288136,0.2916764874734752,0.18197996371920538,29.0,30.0,32.0,48.0,29.0,30.0,32.0,48.0
fold_mean,0.6492520072643853,0.5193891631823554,0.5307274955436719,0.5393107375716072,0.5508609265131004,0.5432286096256684,0.553968253968254,0.6192585536238787,0.598578431372549,0.4666666666666666,0.4878787878787879,0.4878787878787879,0.2912482295835681,0.23798378554394847,5.8,6.0,6.4,9.6,5.8,6.0,6.4,9.6
fold_std,0.05862671762018995,0.09982377959830933,0.09287836446439057,0.05399274539779091,0.04333884998489526,0.05439512073153549,0.039939643301860714,0.03749275219768284,0.0789463790011993,0.08117027415744772,0.15213886774277394,0.15213886774277394,0.06025522228328543,0.09914588279433927,1.9235384061671346,1.5811388300841898,1.1401754250991378,1.51657508881031,1.9235384061671346,1.5811388300841898,1.1401754250991378,1.51657508881031
