patient_macro_accuracy,patient_macro_balanced_accuracy,patient_macro_f1,patient_weighted_f1,patient_macro_nez_precision,patient_macro_nez_recall,patient_macro_nez_f1,patient_macro_ez_precision,patient_macro_ez_recall,patient_macro_ez_f1,patient_macro_auroc_nez,patient_macro_auprc_nez,patient_macro_auroc_ez,patient_macro_auprc_ez,patient_macro_ez_recall_at_true_count,patient_macro_ez_mrr,macro_topk_recall,ez_recall_at_true_count,n_patient_rows,n_unique_subjects,centers_count_string,negative_anchor_gate,negative_anchor_loss,negative_anchor_mean_d_ez,negative_anchor_mean_d_nez,negative_anchor_separation,negative_anchor_alpha,negative_anchor_beta,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_weighted_f1,pooled_auroc_nez,pooled_auprc_nez,pooled_auroc_ez,pooled_auprc_ez,positive_label,score_semantics,drop_high_ez_fraction_lzu,loss_mode,patient_loss_weighting,use_negative_anchor_head,use_view_gated_fusion,diffusion_center_mode,diffusion_score_residual,pretrain_masked_windows,pretrain_epochs,use_physics_dynamics,physics_state_features
0.7619901766751741,0.6420762991053934,0.6420762991053934,0.7619901766751741,0.8130418316752175,0.8130418316752175,0.8130418316752175,0.47111076653556916,0.47111076653556916,0.47111076653556916,0.7081413060206085,0.8474743883305285,0.7081413060206085,0.5190587681005395,0.47111076653556916,0.7048777752461963,0.47111076653556916,0.47111076653556916,90.0,90.0,"hup=36,lzu=28,multicenter=15,pediatric=11",0.11952850073575974,0.5055354992548625,0.25345217751132115,0.22471907801098293,0.028733099500338238,1.0018948435783386,0.9936207890510559,0.7587107025309272,0.6695377130430328,0.6695377130430328,0.7587107025309272,0.6562700274175832,0.8404462711357534,0.6562700627004153,0.3823753065332455,ez,ez_probability,False,patient_balanced_bce,uniform,True,False,all,False,False,0,True,"early_high_gamma_slope,early_line_length_slope,onset_latency_high_gamma,onset_latency_line_length,onset_rank_high_gamma,onset_rank_line_length,high_gamma_top20pct_mean,line_length_top20pct_mean,hfo80_150_event_rate,hfo80_150_duration_fraction,hfo80_150_mean_envelope_z,hfo80_150_max_envelope_z"
