experiment,analysis_status,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez_rate,predicted_ez_count_mae,predicted_ez_fraction_mae,truek_patient_macro_f1,n_patients,n_channels,true_ez_fraction,predicted_ez_fraction,valid_ez_auprc_patients,valid_ez_auroc_patients
P2-Q10,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6687521744540303,0.45578932974411024,0.8817150191639507,0.6687521744540303,0.5196266011322783,0.790254637808827,0.6839268755935421,0.5833333333333334,0.0,0.0,0.6687521744540303,36.0,3667.0,0.1679847286610308,0.1679847286610308,36.0,36.0
V3-QBC,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6596514048655923,0.4449170712731126,0.8743857384580719,0.6596514048655923,0.5402543089064276,0.7809799439562943,0.7891975308641975,0.6944444444444444,0.0,0.0,0.6596514048655923,36.0,3667.0,0.1679847286610308,0.1679847286610308,36.0,36.0
P2-Q10-CF,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6662517566323722,0.45362692985519576,0.8788765834095487,0.6662517566323722,0.524888538563292,0.7941523302262249,0.7052799823633156,0.6111111111111112,0.0,0.0,0.6662517566323722,36.0,3667.0,0.1679847286610308,0.1679847286610308,36.0,36.0
