config,variant_family,score_variant,score_space,alpha,beta,gamma,patient_macro_f1,patient_macro_ez_f1,patient_macro_auprc_ez,patient_macro_ez_mrr,top1_is_ez_rate,n_patients,beats_a9v3_f1,beats_a9v3_ez_f1,beats_a9v3_auprc,beats_a9v3_mrr,beats_a9v3_top1,passes_main_gate,score_name
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.10,patient_zscore_probability,0.3,0.1,,0.6444357299946785,0.47368984438349937,0.524606998873445,0.7185531857807856,0.6111111111111112,90,True,True,True,True,True,True,teacher_plus_broad_core_a0.30_b+0.10
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.20,patient_zscore_probability,0.3,0.2,,0.6446698914616278,0.4739637063191783,0.5256500018866627,0.7164708975152283,0.6111111111111112,90,True,True,True,True,True,True,teacher_plus_broad_core_a0.30_b+0.20
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.05,patient_zscore_probability,0.3,-0.05,,0.6419456974518172,0.4694666672988108,0.5246487299436734,0.7095082906829895,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.05
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.10,patient_zscore_probability,0.3,-0.1,,0.6416749427931855,0.4687912368993109,0.5249166023176967,0.7117886173044013,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.10
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.20,patient_zscore_probability,0.3,-0.2,,0.6442011969754995,0.47175835527323223,0.5213618360933536,0.7061157855138224,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.20
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.00,patient_zscore_probability,0.5,0.0,,0.6442376310582222,0.4730302229620827,0.5267316993781479,0.7076914292582849,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.00
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.05,patient_zscore_probability,0.5,0.05,,0.6439437094332096,0.47308582669685456,0.5263183962136228,0.70488423376993,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.05
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.10,patient_zscore_probability,0.5,0.1,,0.6452456248381294,0.4749443768310858,0.526145841571062,0.6929482068339031,0.5666666666666667,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.10
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.20,patient_zscore_probability,0.5,0.2,,0.6464899782392179,0.47677229446372177,0.5255115434352259,0.687643906604904,0.5555555555555556,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.20
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.05,patient_zscore_probability,0.5,-0.05,,0.6440799902933924,0.4726266142251406,0.5259217865472602,0.7088871162873053,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.05
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.10,patient_zscore_probability,0.5,-0.1,,0.6437283098392099,0.4715429634126762,0.5260487343255276,0.7088158912160801,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.10
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.20,patient_zscore_probability,0.5,-0.2,,0.6454526011142616,0.4737970690977795,0.5239378592612514,0.7032355037512878,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_only,patient_zscore_probability,,,,0.6427135780776422,0.47059129425797064,0.5186349018779979,0.7151362033792374,0.6,90,False,True,False,True,True,False,teacher_only
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.02,patient_zscore_probability,0.02,,,0.6417240944615246,0.4692038908117437,0.5189576309658607,0.7097587105017445,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.02
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.05,patient_zscore_probability,0.05,,,0.6415625456116499,0.4692113196053114,0.519196003272074,0.7082753303341538,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.10,patient_zscore_probability,0.1,,,0.6407749988583767,0.4679648368847166,0.5207035748760689,0.7103785049373285,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.20,patient_zscore_probability,0.2,,,0.6411285938719651,0.46781797451798846,0.5223084333503586,0.7107010582010582,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.30,patient_zscore_probability,0.3,,,0.6422623182592246,0.4699489517605877,0.5246104549759367,0.717734442069885,0.6,90,False,False,True,True,True,False,teacher_plus_broad_a0.30
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.50,patient_zscore_probability,0.5,,,0.6433080024299912,0.4719887259698454,0.5257478632144407,0.708928675359185,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_a0.50
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.00,patient_zscore_probability,0.02,0.0,,0.6417240944615246,0.4692038908117437,0.5189576309658607,0.7097587105017445,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.05,patient_zscore_probability,0.02,0.05,,0.6411008014330923,0.4684866385133103,0.5194869808341072,0.7083479203457682,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.10,patient_zscore_probability,0.02,0.1,,0.6407593157897554,0.4683515689375482,0.5206279130925978,0.7101725140311431,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.20,patient_zscore_probability,0.02,0.2,,0.642129644926769,0.47033146403448584,0.522822409506319,0.7159759246601353,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.02_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.05,patient_zscore_probability,0.02,-0.05,,0.6408292782187135,0.46794599966567296,0.5146817737021097,0.7095037540432277,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.02_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.10,patient_zscore_probability,0.02,-0.1,,0.6399514321400286,0.4668375017998076,0.5136324722069551,0.6973809702318474,0.5777777777777777,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.02_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.20,patient_zscore_probability,0.02,-0.2,,0.6329058173805862,0.4550142538422624,0.5029802864541787,0.6784171113333013,0.5666666666666667,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.02_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.00,patient_zscore_probability,0.05,0.0,,0.6415625456116499,0.4692113196053114,0.519196003272074,0.7082753303341538,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.05,patient_zscore_probability,0.05,0.05,,0.6418565387073047,0.46969783878548615,0.5201215987152085,0.7092409387997622,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.10,patient_zscore_probability,0.05,0.1,,0.6398722643288842,0.46707681306351656,0.520927511428915,0.7101626110800637,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.20,patient_zscore_probability,0.05,0.2,,0.6427330691379768,0.4714041251034785,0.5233571095318323,0.7147430603022707,0.6111111111111112,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.05_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.05,patient_zscore_probability,0.05,-0.05,,0.6407036978618684,0.4677513178043244,0.5161659622031554,0.710346646530857,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.05_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.10,patient_zscore_probability,0.05,-0.1,,0.6408566414152369,0.46793648203977967,0.514956083183307,0.7091076918437599,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.05_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.20,patient_zscore_probability,0.05,-0.2,,0.6320682938718288,0.4530557669096851,0.5040063700451447,0.6778517505885927,0.5555555555555556,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.05_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.00,patient_zscore_probability,0.1,0.0,,0.6407749988583767,0.4679648368847166,0.5207035748760689,0.7103785049373285,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.10_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.05,patient_zscore_probability,0.1,0.05,,0.639297760793206,0.46583708008176233,0.5209358043058161,0.71071626794951,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.10_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.10,patient_zscore_probability,0.1,0.1,,0.6406195805961338,0.4677223357286533,0.5225893704753083,0.7233048865479207,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.10_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.20,patient_zscore_probability,0.1,0.2,,0.6415335212572518,0.4697678851647998,0.5228581368789571,0.7174997943090048,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.10_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.05,patient_zscore_probability,0.1,-0.05,,0.6421410103682074,0.46892499702764906,0.5186701752439258,0.7137515208103443,0.6,90,False,False,True,False,True,False,teacher_plus_broad_core_a0.10_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.10,patient_zscore_probability,0.1,-0.1,,0.6408955365958301,0.46762275355811317,0.5162732307711567,0.7106962116830537,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.10_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.20,patient_zscore_probability,0.1,-0.2,,0.6359347514645194,0.458999984886817,0.5078930178000688,0.6888288941307518,0.5666666666666667,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.10_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.00,patient_zscore_probability,0.2,0.0,,0.6411285938719651,0.46781797451798846,0.5223084333503586,0.7107010582010582,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.20_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.05,patient_zscore_probability,0.2,0.05,,0.6407533287458099,0.46736506266845457,0.5233355526679395,0.7236640211640212,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.20_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.10,patient_zscore_probability,0.2,0.1,,0.6420941834491671,0.46980142649461076,0.5237848243282613,0.7176944167707842,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.20_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.20,patient_zscore_probability,0.2,0.2,,0.6431923221871287,0.4718159324729437,0.5238910477062316,0.7116223534342281,0.6,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.20_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.05,patient_zscore_probability,0.2,-0.05,,0.6410911215916396,0.46769238029779736,0.5218179041989418,0.7096204247948433,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.20_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.10,patient_zscore_probability,0.2,-0.1,,0.6401122041863185,0.4664327198963007,0.5207667269480467,0.713116115113963,0.6,90,False,False,True,False,True,False,teacher_plus_broad_core_a0.20_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.20,patient_zscore_probability,0.2,-0.2,,0.6403954089732118,0.46687293010370934,0.5162597224443499,0.709246256982325,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.20_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.00,patient_zscore_probability,0.3,0.0,,0.6422623182592246,0.4699489517605877,0.5246104549759367,0.717734442069885,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.30_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.05,patient_zscore_probability,0.3,0.05,,0.6432228682649996,0.4721492045612323,0.5245604392775867,0.7149381428302998,0.6,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.30_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.10,patient_zscore_probability,0.3,0.1,,0.6439139544317688,0.47340691577296656,0.5246417988215171,0.7131369036987784,0.6,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.30_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.20,patient_zscore_probability,0.3,0.2,,0.6437614442790779,0.47290871227593434,0.5241643534800001,0.6990297608416355,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.30_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.05,patient_zscore_probability,0.3,-0.05,,0.6413168256899986,0.46799232200576873,0.5245723259797608,0.7167935305435306,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.30_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.10,patient_zscore_probability,0.3,-0.1,,0.6405108675335267,0.4667594938998839,0.5217187536968482,0.7038305675805675,0.5777777777777777,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.20,patient_zscore_probability,0.3,-0.2,,0.6395653568007276,0.46572139795553946,0.5192576833111561,0.704536589119863,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.00,patient_zscore_probability,0.5,0.0,,0.6433080024299912,0.4719887259698454,0.5257478632144407,0.708928675359185,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.05,patient_zscore_probability,0.5,0.05,,0.6437824066396175,0.4728692227424991,0.5263657026390629,0.7062280580752344,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.10,patient_zscore_probability,0.5,0.1,,0.6431733789925462,0.47200342187669825,0.5256570164388127,0.7018002286778928,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.20,patient_zscore_probability,0.5,0.2,,0.644477538712364,0.4736231187202492,0.5272291469968521,0.6994438457113007,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.05,patient_zscore_probability,0.5,-0.05,,0.6414232049516656,0.4687958531652273,0.5253260106945365,0.7116454030759126,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.10,patient_zscore_probability,0.5,-0.1,,0.6422316371036194,0.47006276072730835,0.5250127201240521,0.7116275224058581,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.20,patient_zscore_probability,0.5,-0.2,,0.6411658284830571,0.46812478339569397,0.5226486660358974,0.7059038996234118,0.5777777777777777,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_only,patient_zscore_probability,,,,0.6427135780776422,0.47059129425797064,0.5186349018779979,0.7151362033792374,0.6,90,False,True,False,True,True,False,teacher_only
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.02,patient_zscore_probability,0.02,,,0.6417240944615246,0.4692038908117437,0.5188917400090312,0.7097587105017445,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.02
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.05,patient_zscore_probability,0.05,,,0.6413254509850795,0.4689304139442049,0.5188887247663666,0.7092012562600798,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.10,patient_zscore_probability,0.1,,,0.6408255575588139,0.46807204936035013,0.5207294523126249,0.7101933197521433,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.20,patient_zscore_probability,0.2,,,0.6411191093089091,0.46771113691115085,0.5221386385667041,0.7123526473526474,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_a0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.30,patient_zscore_probability,0.3,,,0.6419842141616761,0.46912847594011187,0.5249560666911773,0.7190383173471407,0.6,90,False,False,True,True,True,False,teacher_plus_broad_a0.30
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_a0.50,patient_zscore_probability,0.5,,,0.642833474402207,0.4713376258361768,0.5255307132235737,0.7043007185857901,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_a0.50
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.00,patient_zscore_probability,0.02,0.0,,0.6417240944615246,0.4692038908117437,0.5188917400090312,0.7097587105017445,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.05,patient_zscore_probability,0.02,0.05,,0.6410522554446486,0.4684866385133103,0.5198489354162494,0.707977549975398,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.10,patient_zscore_probability,0.02,0.1,,0.6407246064342532,0.4682254287992595,0.5205697243465889,0.7098021436607728,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.02_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b+0.20,patient_zscore_probability,0.02,0.2,,0.6423337006278936,0.4707355044385262,0.5236185893768835,0.7159732190324296,0.6111111111111112,90,False,True,True,True,True,False,teacher_plus_broad_core_a0.02_b+0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.05,patient_zscore_probability,0.02,-0.05,,0.6409872971376909,0.46813432358281043,0.5148799771352222,0.7095037540432277,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.02_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.10,patient_zscore_probability,0.02,-0.1,,0.6407755148354576,0.4682899346247894,0.5140483782581093,0.6981217109725881,0.5777777777777777,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.02_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.02_b-0.20,patient_zscore_probability,0.02,-0.2,,0.6331607423901673,0.4551800913215327,0.5032412386343749,0.6808134086752508,0.5666666666666667,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.02_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.00,patient_zscore_probability,0.05,0.0,,0.6413254509850795,0.4689304139442049,0.5188887247663666,0.7092012562600798,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.05,patient_zscore_probability,0.05,0.05,,0.6417858209845021,0.4695494623659233,0.520012803378996,0.7088705684293919,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.10,patient_zscore_probability,0.05,0.1,,0.639820608385308,0.4669059502060865,0.5206488186083159,0.7101626110800637,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.05_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b+0.20,patient_zscore_probability,0.05,0.2,,0.6431468431043752,0.47202184072119413,0.5242033626377334,0.7178779809371915,0.6111111111111112,90,True,True,True,True,True,True,teacher_plus_broad_core_a0.05_b+0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.05,patient_zscore_probability,0.05,-0.05,,0.6408681974678575,0.46798772442370973,0.5164795024621489,0.710346646530857,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.05_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.10,patient_zscore_probability,0.05,-0.1,,0.6403209073322468,0.46714481537311303,0.5151207764225529,0.7091539881400563,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.05_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.05_b-0.20,patient_zscore_probability,0.05,-0.2,,0.6337215818897797,0.4550483573181681,0.503667757810253,0.6742982139692666,0.5444444444444444,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.05_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.00,patient_zscore_probability,0.1,0.0,,0.6408255575588139,0.46807204936035013,0.5207294523126249,0.7101933197521433,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.10_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.05,patient_zscore_probability,0.1,0.05,,0.6396328604103874,0.4661912414781701,0.520991371429938,0.711642193875436,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.10_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.10,patient_zscore_probability,0.1,0.1,,0.6403930045598816,0.4674513330186262,0.5226612753550275,0.722180547923582,0.6111111111111112,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.10_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b+0.20,patient_zscore_probability,0.1,0.2,,0.6426168372591659,0.47156240952029965,0.5244023174853217,0.7197136992312431,0.6111111111111112,90,False,True,True,True,True,False,teacher_plus_broad_core_a0.10_b+0.20
