experiment,analysis_status,patient_macro_f1,patient_ez_f1,patient_nez_f1,patient_balanced_accuracy,patient_ez_auprc,patient_ez_auroc,patient_ez_mrr,top1_is_ez_rate,predicted_ez_count_mae,predicted_ez_fraction_mae,truek_patient_macro_f1,n_patients,n_channels,true_ez_fraction,predicted_ez_fraction,valid_ez_auprc_patients,valid_ez_auroc_patients
P2-Q10,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6051297236936874,0.5222754552330636,0.687983992154311,0.6051297236936874,0.5836829941093923,0.6666972835865782,0.7975829725829726,0.7142857142857143,0.0,0.0,0.6051297236936874,21.0,2141.0,0.38159738439981317,0.38159738439981317,21.0,21.0
V3-QBC,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.5934120480451995,0.5212962779265405,0.6655278181638585,0.5934120480451995,0.5625572514398136,0.6349834118312557,0.8015873015873015,0.6666666666666666,0.0,0.0,0.5934120480451995,21.0,2141.0,0.38159738439981317,0.38159738439981317,21.0,21.0
P2-Q10-CF,DIAGNOSTIC_ONLY_NOT_DEPLOYABLE,0.6071564492751507,0.5272410505058163,0.6870718480444848,0.6071564492751507,0.5858020404800103,0.6662035798768573,0.7889804639804638,0.7142857142857143,0.0,0.0,0.6071564492751507,21.0,2141.0,0.38159738439981317,0.38159738439981317,21.0,21.0
